Name,Team,G,GS,IP,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Aaron Loup","NYM",2,2,3,0.2,0.9231,0.7647,0.4595,0.1081,0.2703,0.3,128.69294830863998,0,0,0.3,0.2857142857142857,99.36713126633566,1,138.34626840958015,0,6.549285888671875,0,0.2857,0,0,,1.170030307769776,27.191893001077727,1.758150306344033,40.80313993195151,2.1161679766082764,0.6666666666666666,51.5548945928471,112.5918918918919,98.78648648648648,106.27567567567567,0.1386370062828064,0.20180299878120422,"Aaron Loup",10343,571901
"Roansy Contreras","PIT",1,1,3,0.2917,0.8,0.7273,0.4783,0.1304,0.2826,0.3333,142.99216464438558,0.0833,93.94011434202527,0.25,0.42857142857142855,149.0506968995035,1,138.34626840958015,0,13.043999808175224,0.1429,0.5714,0,0,,1.5033636411031093,34.77328767940797,3.26772363682588,76.69826990240897,3.193386309426527,1.3333333333333333,103.1097891856942,101.20000000000002,102.74130434782607,102.3913043478261,0.13230000436306,0.2145649939775467,"Roansy Contreras",22810,672710
"Michel Baez","SDP",1,1,2.1,0.4074,0.9091,0.6364,0.3415,0.1951,0.2927,0.2727,115.54428789921202,0,0,0.2727,0.5,171.205899766905,0.75,104.9096351790488,0,17.517000198364258,0,0.25,3.85714850621175,90.13674573944081,,0.6199874547007935,14.452440257788348,3.099204449048732,69.73073742080514,3.171961629730675,1.7142882249829998,128.7148070883289,84.87560975609755,96.84634146341463,101.34634146341465,0.13065999746322632,0.051235299557447433,"Michel Baez",20100,673258
"Chris Archer","TBR",5,5,17.1,0.2288,0.8471,0.7417,0.4436,0.1127,0.2945,0.2639,114.4908812236941,0.0972,114.33685050174813,0.1667,0.2558139534883721,87.7264861734022,0.8333,115.86303899437615,0.125,20.791978918987773,0.1522,0.4348,3.634622450424703,88.00481429007861,,4.439263544426021,107.79416629674579,4.632223913624144,108.04901650104499,4.268554476822608,1.2115408168082344,93.11236414999328,104.90472727272729,100.36654545454545,98.99709090909091,0.13001400232315063,0.3806949853897095,"Chris Archer",6345,502042
"Riley Smith","ARI",6,6,25,0.2473,0.8794,0.871,0.5223,0.063,0.2415,0.0696,29.841842918201074,0.0522,58.814680469949266,0.0174,0.35714285714285715,124.20891408291959,0.5528,76.47281167047859,0.088235294,11.027979995265152,0.0693,0.4356,7.92,188.2998689158562,,4.810030307769775,117.23050436963216,5.649559901952744,133.3343541380703,5.901549665904217,1.76,136.10492172511636,83.67611548556431,106.68188976377954,98.93517060367455,0.12704800069332123,-0.5145170092582703,"Riley Smith",19826,642092
"Miguel Díaz","SDP",2,2,5,0.2708,0.8519,0.825,0.4783,0.0761,0.2826,0.2273,97.49465769258215,0.1364,153.72018731009254,0.0909,0.2857142857142857,99.36713126633566,0.7143,98.8187631101726,0,8.731071472167969,0.1429,0.3571,3.6,90.60616146883535,,2.9700303077697754,70.58136041019131,3.6757743060588837,86.40103260422191,4.582314339661458,1.4,108.26527864497892,99.66847826086956,98.8195652173913,101.47065217391305,0.12613500654697418,0.10881499946117401,"Miguel Diaz",18815,622766
"Kyle Zimmer","KCR",3,3,5,0.3036,0.7895,0.6944,0.3846,0.1209,0.2967,0.2727,118.13904992763622,0.1364,157.14383600924378,0.1364,0.3333333333333333,114.4735869152328,0.875,121.60248592377879,0,12.833325068155924,0,0.25,1.8,39.40310512878537,,3.178586101531983,73.50832244848638,4.622857511043549,105.93740832230523,4.557341270534872,1.4,107.0947601663411,94.59450549450548,99.02307692307693,105.71428571428571,0.1257685413584113,0.24324500188231468,"Kyle Zimmer",14169,622092
"Ben Braymer","WSN",1,1,5,0.2264,0.9,0.8438,0.3837,0.0581,0.2326,0.2105,89.19208179048628,0.1579,170.28758342979634,0.0526,0.08333333333333333,28.534316627817496,1,139.87951357206506,0,19.480833689371746,0,0.3333,0,0,,3.3914197921752933,74.95133351748882,5.705352264642716,127.88213400183557,5.866955327459371,0.8,60.066822002282784,63.74186046511628,93.84186046511627,86.91627906976743,0.12527300417423248,0.3966189920902252,"Ben Braymer",20175,664069
"Blake Parker","PHI",1,1,2,0.35,0.875,0.7333,0.3939,0.1212,0.3333,0.5,211.8311950467719,0,0,0.5,0,0,1,,0,14.267133076985678,0,0,0,0,,0.19141979217529315,4.760467716473478,2.119696852564812,47.87482642586939,1.3781453121969938,0,0,104.65454545454546,115.27272727272727,122.61818181818182,0.12151899933815002,0.13895000517368317,"Blake Parker",5224,453284
"Pete Fairbanks","TBR",2,2,2.2,0.2917,0.8125,0.7391,0.4667,0.1333,0.2667,0.4444,191.00363874464438,0.1111,122.78800517608623,0.3333,0.25,86.22265355549646,1,138.8208267117719,0,3.3974499702453613,0,0.5,0,0,,1.3164221949844566,30.39011223027226,2.039525165974168,45.51071033588862,2.67426252610624,0.7499990388763347,56.70041446223861,118.43111111111111,103.43111111111111,111.72222222222223,0.12125600129365921,0.18085700273513794,"Pete Fairbanks",17998,664126
"Seth Lugo","NYM",7,7,26.1,0.3271,0.843,0.7177,0.4101,0.1294,0.3092,0.3,127.09871702806312,0.0667,71.89920155705106,0.2333,0.373134328358209,127.76559684097388,0.7143,99.91393822579519,0.333333333,7.197905669341216,0.1081,0.473,6.151906606240819,147.14200975618596,,5.052181666902454,116.38899736611698,3.1342229443593466,70.51211075515471,3.385926100344294,1.5189892854915603,114.0510737937453,102.13824175824176,106.0221978021978,103.88197802197803,0.11979900300502777,-0.22196200489997864,"Seth Lugo",12447,607625
"A.J. Alexy","TEX",4,4,19.1,0.2383,0.8586,0.8067,0.3706,0.0853,0.2147,0.1818,78.88366927060271,0.1688,198.55156175767644,0.013,0.14583333333333334,50.010743064761485,0.8333,115.86303899437615,0.08,22.511459350585938,0.08,0.3,2.793108316445869,63.084422583973506,,5.083826746816019,115.26985552597262,6.02050078762804,140.14018859006987,6.420157549401819,1.13793301781128,87.45527353496966,97.43794117647059,91.64,93.5885294117647,0.11845099925994873,0.6773549914360046,"A.J. Alexy",22343,669935
"Sean Nolin","WSN",5,5,17.2,0.2683,0.8468,0.7935,0.4727,0.1022,0.2428,0.1951,83.70273051307994,0.0488,54.98933453723347,0.1463,0.39285714285714285,136.62980549121156,0.7955,110.04816799019046,0.210526315,14.617724188442889,0.0667,0.4333,5.603762896576161,133.01533702558345,,5.32096960140507,124.03141159417211,4.275094610521189,100.65186745153724,4.384651614223774,1.6981099686594427,131.3188206619507,80.50321543408359,102.97942122186495,96.57845659163988,0.11452499777078629,0.07639130204916,"Sean Nolin",11341,543594
"Ian Kennedy","KCR",1,1,2,0.2222,0.9,0.8571,0.4706,0.0588,0.2353,0.375,161.159320351953,0.125,138.13650596123352,0.25,0.25,86.22265355549646,1,138.8208267117719,0,46.666751861572266,0,0.5,0,0,,1.6914197921752931,38.14077704101372,4.583835382759571,103.00677791554278,4.1297651047706605,1,75.60064949841595,94.38235294117646,98.63823529411764,102.87647058823529,0.10800900310277939,0.13820700347423553,"Ian Kennedy",6986,453178
"Josh Tomlin","ATL",5,5,21.1,0.3429,0.9192,0.8553,0.4427,0.0732,0.2293,0.129,54.66611482344679,0.043,46.386581371390854,0.086,0.3194444444444444,109.38154707330041,0.6061,84.775462762471,0.129032258,16.546399739583332,0.1711,0.3816,6.32813499543532,138.7299188212428,,5.207047975906543,118.51383599546052,5.5715761550657374,124.89716609075597,5.354294587970586,1.4531272952481105,109.10592323790857,81.02683706070289,105.06485623003196,99.28466453674122,0.10239800065755844,-0.12974700331687927,"Josh Tomlin",9388,458708
"Ryan Burr","CHW",1,1,2,0.2667,0.8571,0.7273,0.4444,0.1111,0.2593,0.3333,144.6200608356085,0,0,0.3333,0,0,1,,0,-12.810174942016602,0,0,0,0,,1.1700303077697756,26.873015658291127,1.1700303077697756,28.017537988724655,-0.11287757219283456,0,0,85.24444444444445,94.08148148148149,92.98888888888888,0.1002419963479042,0.1423950046300888,"Ryan Burr",17536,621114
"Mike Mayers","LAA",2,2,3.2,0.2414,1,0.96,0.5397,0.0159,0.2698,0.1176,51.04237410631346,0.0588,69.17859829677876,0.0588,0.42857142857142855,146.97034696582966,0.4286,59.58670571292204,0,4.163807187761579,0,0.5,9.818172667645873,222.8175004085265,,2.897303289224057,66.30127461813144,4.8220578543232895,112.43718558560536,5.03459835602384,1.9090891298200308,146.722091228341,107.56984126984128,101.11587301587302,99.47619047619047,0.09969630092382431,-0.14093099534511566,"Mike Mayers",15451,594577
"Chad Kuhl","PIT",23,23,108.1,0.2498,0.8407,0.7471,0.3967,0.1017,0.2761,0.2095,89.42434063344406,0.1296,143.44934907279034,0.0799,0.24731182795698925,85.58764402529046,0.6959,96.6484155177173,0.173469387,11.510275794719828,0.0878,0.3818,4.486155162563372,103.4149839336478,,5.365884164506288,123.69992276113926,4.974909066802326,115.15787224435867,5.17750974008034,1.3476927031568977,103.07852678177252,101.47176853407245,92.59480116703061,93.04407692941989,0.09941969811916351,0.6410460025072098,"Chad Kuhl",14975,641771
"Homer Bailey","MIN",2,2,8,0.3158,0.9,0.8125,0.4286,0.0902,0.2331,0.2121,91.1608276217401,0.0909,100.46291242172252,0.1212,0.23809523809523808,82.11681290999661,0.814,112.9936961090903,0.166666666,13.544636119495738,0.0455,0.5,3.375,77.33952816285708,,4.566419792175293,104.09754706271184,4.387627587467432,98.57289379899629,4.73157941771697,1.125,85.05073068571795,95.46015037593986,105.88496240601505,106.33458646616542,0.09816399961709976,0.2292329967021942,"Homer Bailey",8362,456701
"Sam Howard","PIT",1,1,1,0.7273,,0.5,0.0833,0.3333,0.4167,1,428.9764943621332,0,0,1,0,,1,,0,,,,0,0,,-2.8299696922302244,-68.35079846035075,-2.8299696922302244,-68.29468283914203,0.24467797660827717,0,0,82.925,109.05,108.27499999999999,0.09432639926671982,0.06592319905757904,"Sam Howard",16265,607572
"Cole Hamels","ATL",1,1,3.1,0.3333,0.8,0.76,0.4231,0.1154,0.2692,0.1429,60.52319822165278,0.0714,77.03485911926556,0.0714,0.2727272727272727,93.38503623649363,0.25,34.969878393016266,0,18.865726817737926,0.1818,0.4545,8.100008304127623,177.57419765753843,,2.8914194846150107,66.07025375002013,5.205354329328182,116.72559942148789,5.410137631606437,1.2000012302411294,90.10032537426783,61.948076923076925,96.9326923076923,77.44807692307693,0.09061910212039948,-0.0631565973162651,"Cole Hamels",4972,430935
"Phil Maton","CLE",1,1,1.1,0.0625,0.6667,0.6923,0.4483,0.1379,0.2414,0.4286,185.94007815523088,0.1429,168.00516746018215,0.2857,0.6666666666666666,228.62053972462394,0.6667,92.69043113988667,0,37.157666524251304,0,0,6.750016696792419,159.38392163333725,,0.9200247421723025,22.58052415718224,2.2432980122035584,52.82701169352149,3.106147602517072,2.250005565597473,172.92305356690613,94.77241379310344,100.11724137931034,107.96551724137932,0.09013810008764267,-0.015025399625301361,"Phil Maton",18064,664208
"Mitch White","LAD",4,4,16,0.3676,0.8415,0.75,0.4646,0.1299,0.2874,0.3,128.69294830863998,0.0857,96.62411719023576,0.2143,0.3076923076923077,107.01075674836149,0.6707,92.79322876743788,0.266666666,9.78607177734375,0.1163,0.3256,6.1875,151.11170607588562,,4.920030307769776,114.57918182621405,3.324117803759873,78.03922890770964,3.5708220497805803,1.375,106.33197009774716,95.58976377952757,103.8736220472441,103.90472440944882,0.08998589962720871,-0.10028699785470963,"Mitch White",19225,669952
"Tejay Antone","CIN",4,4,16.1,0.2832,0.8649,0.7561,0.4175,0.1007,0.2886,0.2571,108.94175739210235,0.1429,154.06971823853112,0.1143,0.2894736842105263,99.11920512820815,0.8654,121.04957899894882,0.214285714,8.132707549304497,0.0732,0.3415,3.857150814640013,80.85417466206765,,5.395505971969586,115.2717537271498,4.660558262599787,104.56947690896345,4.849796193281689,1.4693907865295288,110.32704353282936,98.99060402684565,93.65536912751679,94.39664429530201,0.08728890120983124,0.426580011844635,"Tejay Antone",16233,622088
"Wandy Peralta","NYY",1,1,1.2,0.6316,1,0.8125,0.2692,0.1154,0.2692,0.2857,123.96005195886721,0,0,0.2857,0.4,137.17232383477435,1,139.0356468488656,0,-1.3541060447692872,0,0.2,0,0,,0.7700350570584731,18.584173803804525,0.7700350570584731,18.771315808023672,0.7487746150792385,1.1999976253556512,92.22521793826468,109.0807692307692,125.06923076923077,119.11153846153846,0.08605960011482239,0.11323899775743484,"Wandy Peralta",14295,593974
"Justin Bruihl","LAD",2,2,2.2,0.2778,0.8,0.7333,0.4375,0.125,0.2813,0.1111,47.66405488146186,0,0,0.1111,0.25,86.94623985804371,1,138.34626840958015,0,12.448399543762207,0,0.25,0,0,,2.4200312688934407,55.855103363074164,4.404933720429339,103.73922440948903,4.941143954688202,0.7499990388763347,57.999182091009104,103.04687500000001,93.58125,97.75312500000001,0.08578020334243774,0.17849299311637878,"Justin Bruihl",23779,677865
"Kyle Funkhouser","DET",2,2,5,0.3091,0.9,0.8108,0.3452,0.0833,0.2381,0.1429,61.98002576250351,0.0952,112.00344536546683,0.0476,0.2,68.58616191738717,1,139.0356468488656,0,6.257539876302084,0,0.4,0,0,,3.7700303077697757,88.88640865147664,4.8286463052034385,112.5894830955287,5.03677548962096,1,76.8545003669747,96.34404761904761,91.48214285714286,91.97142857142856,0.08523660153150558,0.3564629852771759,"Kyle Funkhouser",19456,608335
"Yonny Chirinos","TBR",3,3,11.1,0.2833,0.8136,0.7312,0.3684,0.1316,0.2421,0.1923,82.64580517646056,0.0769,85.00707957144336,0.1154,0.35294117647058826,121.7260991371715,0.9302,129.1356527357663,0.166666666,19.21854248046875,0.0556,0.3056,2.38236002445677,56.659448497374775,,5.309073147247977,124.38923152317751,5.056659872474349,113.69161840181958,4.882303768892752,1.5882400163045134,120.07197679199595,96.26105263157893,94.89052631578947,96.25526315789473,0.08490230143070221,0.33273500204086304,"Yonny Chirinos",16401,630023
"Daniel Castano","MIA",10,10,40.2,0.2893,0.8884,0.8328,0.4525,0.083,0.2172,0.1111,47.36882671131544,0.0889,97.76312147353133,0.0222,0.291970802919708,100.64099050820876,0.7509,104.53226447357262,0.136363636,11.987129485864433,0.0909,0.3706,4.426236843376556,103.4367596262135,,5.37083118237433,125.591830026835,5.46254690227925,125.12233180927603,5.842563220430628,1.5245926904963696,115.96486497119479,77.29446232447475,99.22493361374887,94.6101629384148,0.08032949641346931,0.4377419948577881,"Daniel Castano",19805,641447
"Sam Coonrod","PHI",2,2,2.1,0.2963,0.8,0.6111,0.3571,0.1667,0.3095,0.4,171.59059774485328,0.1,112.72813766134288,0.3,0.25,86.94623985804371,0.6667,92.23084551415593,0,0.4279775023460388,0.25,0.25,3.85714850621175,91.42489365919488,,2.3128861952782755,52.73504680921661,3.069041586602926,71.97394292104035,2.6391384453569198,0.8571441124914999,66.28496155556813,115.44285714285715,94.90238095238095,96.69047619047619,0.07797569781541824,0.04842979833483696,"Sam Coonrod",17264,656322
"Zac Lowther","BAL",6,6,23.2,0.2785,0.8537,0.7619,0.4539,0.1037,0.2949,0.2,86.77203658813714,0.1,117.60361792774923,0.1,0.35714285714285715,122.47528913819139,0.6389,88.82832980763247,0.2,12.2434130859375,0.1067,0.5067,7.225341825267181,163.74648577885367,,5.7052379657582595,125.08838900428741,4.822520908189443,112.44788946001505,4.809076229716374,1.7323918996254644,133.14211388550927,83.6188940092166,95.1405529953917,91.56428571428572,0.07569900155067444,-0.32301199436187744,"Zac Lowther",20243,675912
"Ryan Thompson","TBR",1,1,2,0.25,0.6,0.75,0.4,0.1,0.4,0.1429,61.394026432379846,0,0,0.1429,0.16666666666666666,57.48176903699764,1,138.8208267117719,0,-22.337498982747395,0,0.3333,0,0,,2.191419792175293,50.99021088721049,2.191419792175293,48.94320989330513,-0.22282576662944154,0.5,37.800324749207974,107.025,108.995,127.75999999999999,0.07115709781646729,0.13945500552654266,"Ryan Thompson",16647,657044
"Lucas Luetge","NYY",1,1,2,0.4286,0.7778,0.7083,0.2391,0.1522,0.2174,0.125,54.23252286758571,0,0,0.125,0.2857142857142857,97.9802313105531,0.5,69.5178234244328,0,19.64414324079241,0,0.1429,4.5,106.20697344714527,,2.1700303077697756,50.62359005320934,4.816570301353932,112.3103362445374,4.819834226608276,1,76.8545003669747,113.01304347826088,95.91956521739131,99.3195652173913,0.07047340273857117,0.02728540077805519,"Lucas Luetge",8337,476595
"Ross Stripling","- - -",28,28,127.2,0.2782,0.8663,0.8008,0.4549,0.0911,0.2718,0.2144,92.47064019225941,0.0757,86.4248086857896,0.1387,0.2777777777777778,95.27006927507712,0.747,103.99247566541696,0.19047619,17.098448217386935,0.1071,0.4133,5.075718439058766,113.61163960686572,,5.605154003501171,128.91442287546505,4.735202233629087,108.96610478647607,4.564428005588123,1.3629243956731871,103.91983345036549,88.82807160924384,102.95712046014891,98.41683826441319,0.06883859634399414,0.7353427037596703,"Ross Stripling",13273,548389
"Tommy Hunter","NYM",1,1,2,0.1667,1,1,0.6471,0,0.2353,0.1429,61.28235596975345,0,0,0.1429,0,0,1,,0,11.644860076904298,0,0.1667,0,0,,2.1700303077697756,51.301169380114345,3.9343903034925463,92.55048864777675,4.2629841120307255,0,0,96.16470588235295,114.7529411764706,107.76470588235294,0.06757929921150208,0.1354990005493164,"Tommy Hunter",1157,488984
"Braxton Garrett","MIA",9,9,38.2,0.2818,0.883,0.7918,0.3725,0.0884,0.2725,0.2111,90.32552188255535,0.1333,148.94881254080676,0.0778,0.36936936936936937,128.21907691195804,0.7704,106.75628714797955,0.181818181,12.442108566696579,0.0769,0.3932,4.8879306326298355,115.12832186887546,,5.165650474266292,121.9047810694579,4.679634537848749,109.25687154597003,5.1830544993211864,1.8362067455911024,141.24210098581668,86.63417979416089,96.14248897290484,91.32661074354128,0.0669659972190857,0.17543841153383255,"Braxton Garrett",21844,666129
"Asher Wojciechowski","- - -",8,8,35.1,0.2629,0.8333,0.7593,0.427,0.1102,0.2671,0.2115,91.0155651213445,0.0897,100.53923667977129,0.1218,0.2857142857142857,98.50017947903576,0.7921,109.9836769834262,0.183673469,19.862181163969495,0.0654,0.3364,5.094344480987,113.60222384780576,,5.990887803344089,128.4463313943988,5.3165731822039435,120.19194476214516,4.915808154832806,1.4433976029463167,109.33471454227235,94.71787932564331,100.00958019077196,98.49364962289265,0.06570769846439362,0.3005528002977371,"Asher Wojciechowski",10836,592879
"Victor González","LAD",2,2,1.2,0.5385,0.6,0.75,0.4348,0.1304,0.4348,0.125,52.95779876169298,0,0,0.125,0.42857142857142855,148.28310262830854,0.6667,92.74192732721508,0,6.27734238760812,0,0,5.400002253056512,131.8793621451306,,1.9828635030884962,45.616676843481436,3.0414799422113563,71.21944995672264,2.7322038390952814,1.8000007510188376,137.84898428391503,101.52608695652174,109.5,108.93478260869566,0.06291569955646992,0.009140100330114365,"Victor Gonzalez",16408,624647
"Jefry Rodriguez","WSN",1,1,4,0.1765,0.8421,0.76,0.4333,0.1,0.2167,0.1333,57.19686577195894,0.2,225.45627532268577,-0.0667,0.1,34.778495943217486,1,138.34626840958015,0,20.928700256347657,0.1,0.4,0,0,,4.420030307769776,102.8628158313008,6.625480302423239,156.54010963755815,7.524055758572765,1,77.33234188927067,85.27166666666668,87.11833333333333,84.08333333333333,0.0626915991306305,0.2962299883365631,"Jefry Rodriguez",17018,622446
"Keegan Thompson","CHC",6,6,16.1,0.2488,0.8911,0.8411,0.4191,0.0694,0.2283,0.1707,73.23988914532289,0.1341,151.22067195013443,0.0366,0.3333333333333333,115.92831981072493,0.7192,99.49560396665906,0.111111111,13.789054731889205,0.0714,0.3571,5.510215449485733,132.61227121812072,,5.251667255353275,125.13600732446022,5.60422797799019,132.25643677586615,5.646224093695834,1.897963099267308,146.7739312857592,96.25086705202312,95.04855491329478,92.66127167630057,0.06243110075592995,-0.06240690127015114,"Keegan Thompson",19795,624522
"Jimmy Nelson","LAD",1,1,1.2,0.4,0.8571,0.5263,0.2683,0.2195,0.3415,0.375,160.86618538579998,0.25,281.8203441533572,0.125,0.3333333333333333,115.92831981072493,1,138.34626840958012,0,41.11900075276693,0,0.3333,0,0,,3.1700303077697756,73.47231109850163,5.2872581129096075,124.71942332044546,5.324370589211525,1.799996438033477,139.19793994547422,116.90243902439025,77.01951219512196,90.83170731707315,0.06202150136232376,0.11231499910354614,"Jimmy Nelson",10547,519076
"Ariel Jurado","NYM",1,1,4,0.4483,1,0.8049,0.3095,0.0952,0.2262,0.0952,40.34879895565598,0,0,0.0952,0.4444444444444444,152.18302201502664,0.5263,73.62079655061764,0.166666666,19.795176786534928,0.1579,0.5263,11.25,269.07879389420833,,5.441419792175293,125.31030406449352,5.083835382759571,114.01412756569458,5.58233976029193,2.25,168.9379368814203,84.90238095238097,96.91666666666667,97.20000000000002,0.0610847994685173,-0.20192700624465942,"Ariel Jurado",17030,642558
"Thomas Hatch","TOR",3,3,10,0.2832,0.8491,0.8,0.3825,0.0929,0.2404,0.2174,94.04990954508975,0.1087,124.74549190160698,0.1087,0.2857142857142857,97.98023131055311,0.9091,126.36349398314077,0.153846153,22.294565836588543,0.1667,0.5333,3.6000000858306906,80.08024434849085,,5.575021237494349,129.76906323892908,5.301472638345395,122.57225921629097,4.860110837874646,1.5000000357627876,115.03098311930269,106.76557377049181,93.43169398907104,91.79890710382514,0.058305902406573296,0.2717439979314804,"Thomas Hatch",19264,641672
"Miguel Castro","NYM",2,2,2,0.4091,0.6667,0.6,0.3333,0.1818,0.3333,0.25,107.2441235905333,0.125,140.9101720766786,0.125,0.2,69.55699188643497,1,138.34626840958015,0,-3.2367801666259766,0,0.2,0,0,,2.6700303077697756,63.35580756963265,3.552210305631161,83.46288725847243,4.240802976608276,1,77.33234188927067,108.08181818181818,94.28484848484848,100.55757575757575,0.056464601308107376,0.13230299949645996,"Miguel Castro",15684,612434
"Walker Lockett","NYM",1,1,6,0.2955,0.75,0.7561,0.4762,0.119,0.2619,0.1852,78.45599808701508,0.0741,79.88800244904876,0.1111,0.3333333333333333,114.13726651126998,0.5814,81.3252984713015,0.125,17.495832655164932,0.0526,0.3684,7.5,179.38586259613888,,5.191419792175294,119.58032406052867,5.595789206027986,125.43743580244207,5.1815167135463716,1.5,112.6252912542802,92.09166666666665,112.08928571428571,96.06785714285714,0.05540750175714493,-0.10221300274133682,"Walker Lockett",13804,621141
"Joan Adon","WSN",1,1,5.1,0.2581,0.85,0.6667,0.3404,0.1277,0.3511,0.375,160.86618538579998,0.125,140.91017207667858,0.25,0.5,173.8924797160874,0.9302,128.69420315239836,1,-3.610027313232422,0.0909,0.5455,3.37500201165796,80.11171035037819,,4.4825310900812045,104.33134296177519,2.375847333597855,55.49094252353801,2.994991722669118,1.68750100582898,130.49840472125481,93.10106382978724,86.78297872340426,86.57021276595744,0.054579898715019226,0.15128199756145477,"Joan Adon",22925,672851
"Matt Strahm","SDP",1,1,1.1,0.3478,0.8333,0.8077,0.4773,0.1136,0.1818,0.125,53.62206179526665,0,0,0.125,0.5714285714285714,198.73426253267132,0.75,103.75970130718513,0,1.4481142589024134,0,0.2857,6.750016696792419,169.88697298525236,,1.6700265973714603,39.24242189833796,2.9932998674027163,70.17293146967243,2.698797482114664,3.0000074207966305,231.9975995353941,82.22045454545456,103.55454545454545,98.02045454545454,0.053724899888038635,-0.02011840045452118,"Matt Strahm",13799,621381
"Jimmy Lambert","CHW",3,3,11.2,0.2906,0.8923,0.8889,0.4179,0.0547,0.1791,0.16,69.41762927050972,0.08,94.08289434219938,0.08,0.2857142857142857,97.9802313105531,0.8451,117.49491275561385,0.1,23.104916042751736,0.1351,0.4054,3.857131716701999,88.3182479946696,,5.312881261493108,118.72641533087864,6.10892466925751,142.1841799978983,5.6373969530156955,1.3714246103829328,105.40015322195326,91.0950248756219,96.8825870646766,96.93333333333332,0.05025700107216835,0.2661220133304596,"Jimmy Lambert",19541,669424
"Nick Goody","TEX",1,1,1,0,0.75,0.75,0.3846,0.0769,0.4615,0.3333,143.25272905848328,0,0,0.3333,0,0,1,,0,-2.205965042114258,0,0,0,0,,1.1914197921752931,25.629727801033255,1.1914197921752931,26.345309998732798,0.03100643096954947,0,0,113.16153846153846,95.94615384615386,102.28461538461536,0.048045698553323746,0.06700529903173447,"Nick Goody",13685,580792
"Tony Santillan","CIN",4,4,16.2,0.2897,0.8974,0.75,0.3495,0.1064,0.2584,0.2439,104.62841324859404,0.122,137.47333803400574,0.122,0.32608695652173914,113.4081389452744,0.8582,118.73000643993532,0.142857142,19.746717370074727,0.102,0.5102,3.7799923576509493,85.61974662022021,,5.450025698098919,121.98083931579471,5.333119529069282,125.8099311218487,4.75340483402814,1.679996603400422,129.91807170697487,95.26170212765958,90.22887537993921,90.16413373860182,0.04546169936656952,0.30073800683021545,"Tony Santillan",19926,663574
"Brusdar Graterol","LAD",3,3,3.1,0.381,0.8125,0.7917,0.5625,0.1042,0.3333,0.4286,182.32875338598512,0.0714,77.03485950443986,0.3571,0.5,172.10142641663248,0.5556,77.71084079565864,1,-5.512242725917271,0.1429,0.4286,8.100008304127623,193.60952276764246,,4.385004170516211,102.17433842095411,1.0143087135964302,23.146706743080326,2.001689257309667,1.5000015378014118,113.9746967329771,126.64791666666667,111.21249999999999,113.86874999999999,0.045392900705337524,-0.07414049655199051,"Brusdar Graterol",20367,660813
"Cam Bedrosian","PHI",1,1,1.1,0.4091,0.8,0.5714,0.2143,0.2143,0.25,0.4,171.59059774485328,0.2,225.45627532268577,0.2,0,0,1,138.34626840958015,0,-5.728499889373779,0,0,0,0,,2.4200284525706177,55.22331560393447,3.7433017226018737,88.00672167174548,4.226213732114665,0.7500018551991576,57.999399883848525,93.32142857142857,97.45,96.2642857142857,0.042959898710250854,0.08876310288906097,"Cam Bedrosian",13360,592135
"Humberto Castellanos","ARI",7,7,34,0.261,0.9006,0.876,0.4829,0.057,0.2567,0.1293,55.44594115634614,0.0612,69.01722624237372,0.068,0.3063063063063063,106.52872631255805,0.7042,97.42694956862307,0.130434782,14.131913425611414,0.0684,0.3419,5.5588235294117645,132.1623411508349,,5.317089131299188,129.6978921028122,5.410046772571171,127.6391323590539,5.346570382812696,1.4411764705882353,111.44955154630183,80.14258555133081,102.04049429657793,96.2912547528517,0.040458500385284424,0.08546759933233261,"Humberto Castellanos",21183,528748
"Josh A. Smith","MIA",1,1,2,0.4286,0.8889,0.8333,0.3438,0.0938,0.1875,0.125,52.95779876169298,0.125,134.81100426758076,0,0.16666666666666666,57.06863325563499,1,139.87951357206506,0,27.750167846679688,0,0.1667,0,0,,3.691419792175293,84.66965533096487,6.583835382759571,147.48386951571715,6.589077604770661,1,75.08352750285347,87.89,86.61333333333332,79.96666666666667,0.039617400616407394,0.14129599928855896,"Josh A. Smith",10946,595001
"Conner Greene","BAL",1,1,1,0.3077,0.75,0.75,0.4583,0.125,0.25,0.4,173.54407317627428,0,0,0.4,0.5,171.46540479346794,1,139.0356468488656,0,-5.561049938201904,0,0,0,0,,2.1700303077697756,48.145006748758185,2.1700303077697756,51.13336789985144,1.6288379766082768,1,76.8545003669747,106.78333333333335,78.46666666666667,84.49166666666666,0.03815139830112457,0.06835400313138962,"Conner Greene",16455,641632
"Matt Hall","BOS",1,1,2.2,0.2,0.9048,0.8462,0.5098,0.0784,0.1961,0.2143,92.09104007832795,0.1429,157.87029157990227,0.0714,0.375,129.3339803332447,0.5,69.41041335588595,0,12.875,0,0.125,10.124987024830519,216.77667269229062,,4.316418350489795,96.99455796533795,6.48572726345893,145.98554024588677,5.418652915476316,1.8749975971908366,141.75103615559655,92.75098039215686,99.40392156862745,97.72549019607843,0.037599798291921616,-0.08945229649543762,"Matt Hall",18076,664180
