Name,Team,G,GS,IP,TBF,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Robbie Ray","SEA",32,32,189,775,0.3516,0.8435,0.7377,0.3997,0.1346,0.2645,0.2735,123.12515799742737,0.08,99.68263999332319,0.1935,0.28354978354978355,98.90673255841514,0.812,111.40124961963099,0.155339805,14.74857102997449,0.0789,0.3907,3.7142857142857144,99.88465708093275,3.59,4.165339862480366,108.52851915835033,3.577812108350179,90.55879035692787,3.49887113145503,1.1904761904761905,95.03813535514873,94.79651086240952,99.25615536537194,98.23462804476627,1.7338600158691406,3.001650094985962,"Robbie Ray",11486,592662
"Luis Gil","NYY",1,1,4,19,0.42,0.72,0.6522,0.3976,0.1928,0.2892,0.2632,118.44835801214299,0.1053,131.1613672973957,0.1579,0.4166666666666667,145.3400459350757,0.4286,58.79975730957187,0,15.026499430338541,0,0.4167,9,236.63395798597202,3.49,2.1124298095703127,52.29628949561547,3.2227110758423807,81.41438510360015,3.8089686957358877,1.75,139.70605897206863,121.81927710843374,90.36867469879519,98.2289156626506,0.1579499989748001,-0.1496960073709488,"Luis Gil",21052,661563
"Adrian Houser","MIL",21,21,100.2,448,0.2978,0.9021,0.8493,0.3647,0.0649,0.2336,0.1496,66.12323831786831,0.1049,126.53337047567194,0.0446,0.29012345679012347,99.39751287372376,0.608,84.14358413694863,0.08080808,10.362477153813073,0.0542,0.4127,4.82779859222979,119.08355346823936,,4.274677618810818,106.33974812292513,4.6974291384281806,117.3962976821355,5.09009832633572,1.4801275519387629,115.71180403744916,90.27403528114665,100.12579933847849,98.22056229327457,0.9856100082397461,-0.42923399806022644,"Adrian Houser",12718,605288
"Josiah Gray","WSN",28,28,148.2,649,0.3018,0.8485,0.7453,0.3898,0.1136,0.2788,0.2373,104.91397694948729,0.1017,122.6547781877356,0.1356,0.2558746736292428,87.66373614706062,0.8036,111.20741349395715,0.186274509,19.670821774984905,0.1069,0.3682,5.024652159423326,123.73998878860287,4.25,5.856818137608755,144.26542222348684,4.565317764579688,114.13715310268748,4.274647482045243,1.3587412800582488,106.22219992442763,97.25797831138652,98.23040278853604,98.13295894655307,-0.6638680100440979,0.9121670126914978,"Josiah Gray",24580,680686
"Josh Winckowski","BOS",14,14,67.1,301,0.2617,0.9012,0.8446,0.4359,0.0685,0.2566,0.1362,61.30981445430408,0.0864,107.6307567931118,0.0498,0.3108108108108108,108.41581804886727,0.6774,92.94155188527164,0.144927536,5.456174104110055,0.0991,0.4526,5.747527791595046,139.56284860318684,,5.072826885773274,128.21282821401886,4.659151565504955,118.40496738098238,4.900484566329945,1.5594067651614467,124.49061342576448,95.70043936731109,99.75140597539544,98.1252196836555,-0.037586599588394165,-0.14343099296092987,"Josh Winckowski",22387,670174
"Connor Overton","CIN",4,4,24.2,89,0.1989,0.8972,0.8732,0.4839,0.0528,0.2639,0.1124,49.67836777323386,0.0787,94.86221585186094,0.0337,0.20833333333333334,71.3758736061314,0.7727,106.93884608271749,0,14.710556030273438,0.0417,0.4444,1.8243218321656638,42.871292222879134,,3.1529702947295495,75.21960092195037,4.713363456256112,117.7893921149862,5.357748097030653,0.8918906735032134,69.72526029939219,82.11524926686215,101.22521994134897,98.11407624633432,0.6789759993553162,1.214959979057312,"Connor Overton",18376,656818
"Chris Archer","MIN",25,25,102.2,437,0.2769,0.8652,0.7848,0.4079,0.0951,0.2557,0.1922,86.51880059190322,0.1098,136.86403544076074,0.0824,0.25862068965517243,90.21106299418491,0.6766,92.82469940181339,0.108108108,11.045335603240352,0.0861,0.4404,4.558426766484585,118.93489250599481,4.81,4.485801976395797,115.50160463219319,4.566856525794412,116.02822620390158,4.7596806866557815,1.3149307980243994,104.97359977884915,106.82043673012318,96.51422172452408,98.09580067189255,0.4828130006790161,0.4027769863605499,"Chris Archer",6345,502042
"JT Brubaker","PIT",28,28,144,646,0.3237,0.8842,0.7436,0.4022,0.1184,0.2964,0.2276,100.61023021806592,0.0836,100.81994918057198,0.144,0.3341288782816229,114.4739548050604,0.6881,95.2234733273126,0.117241379,10.78400008979885,0.0757,0.4106,4.6875,114.26788819709701,4.56,3.917985365125868,98.24833489996895,3.8739185466948483,97.08055950622577,3.968852026499831,1.4652777777777777,114.55089452295117,90.37694246115079,101.47639647207052,98.0822343553129,1.8756699562072754,0.41835200786590576,"JT Brubaker",17578,664141
"Brad Keller","KCR",22,22,122.1,531,0.3097,0.916,0.8103,0.4249,0.0909,0.2328,0.1563,70.35520182311048,0.0885,110.28917318256578,0.0678,0.2924281984334204,102.0036667032594,0.6727,92.29457382314966,0.134453781,7.249698198021357,0.0627,0.4085,4.9291687369511274,121.95438108767422,,4.657393145032606,118.99930989391703,4.397157784414338,111.65821902256519,4.698181608083229,1.4305216069095312,114.20144912898363,96.41611570247935,97.36167355371903,98.02432851239672,0.6357089877128601,0.47511500120162964,"Brad Keller",15734,641745
"Luis Patiño","TBR",6,6,20,98,0.3116,0.881,0.8083,0.4459,0.0954,0.2345,0.1122,50.52185037205121,0.1327,165.29009154594175,-0.0204,0.29850746268656714,104.12421201318853,0.6962,95.51859313661407,0.162162162,17.038055419921875,0.0959,0.3151,8.1,218.48729307036598,5.21,8.012429809570314,213.07003697657237,6.85112359970808,174.8516649395831,6.354327289540333,1.95,155.6724657117336,101.19948453608248,98.47525773195876,98.0090206185567,-0.6389700174331665,-0.6366400122642517,"Luis Patino",22815,672715
"Keegan Thompson","CHC",17,17,78.1,345,0.3089,0.8908,0.8069,0.3958,0.0877,0.2496,0.1913,84.5828210141848,0.0841,101.38276616796533,0.1072,0.30434782608695654,104.27084144200067,0.7143,98.85103424760445,0.13592233,15.48753074363426,0.0984,0.4262,4.825534108181487,120.48767524995279,,5.091154113189706,128.40523280081436,4.714285353403176,117.81213501744901,4.547297059171204,1.4425538471547832,112.77440775749348,100.29088025376684,97.64718477398888,97.97708168120542,0.09046509861946106,0.016387199983000755,"Keegan Thompson",19795,624522
"MacKenzie Gore","SDP",13,13,65.1,286,0.294,0.8529,0.7786,0.4103,0.103,0.2627,0.2308,102.03172475046397,0.1154,139.16599821242065,0.1154,0.3107344632768362,106.4589301243994,0.7478,103.48467649958457,0.083333333,13.978845617273352,0.0984,0.459,4.270410490454338,111.5082388470909,,3.984879264609371,101.19683021635892,4.4224356494176345,110.61229784181863,4.427205732792445,1.4387762942749382,112.47909033163977,99.66836206896554,97.7564655172414,97.9587068965517,0.8643559813499451,0.8184090256690979,"MacKenzie Gore",22201,669022
"Adrián Martínez","OAK",12,12,57.2,259,0.3078,0.8505,0.7739,0.4207,0.1074,0.27,0.2046,92.10617489044007,0.0734,91.40782580128644,0.1313,0.32748538011695905,114.23217645423492,0.6731,92.34577281029895,0.196969696,14.025162406589674,0.1033,0.375,6.242771125103766,168.49889309587576,5.38,5.349422796065829,140.13543345259657,4.1130896874053615,104.34302261142932,4.155864822759542,1.5260107194698094,121.82453918071889,81.62748768472908,99.9736945812808,97.87064039408867,-0.24127399921417236,-0.8878039717674255,"Adrian Martinez",21023,661309
"Lucas Giolito","CHW",30,30,161.2,698,0.3215,0.8614,0.7427,0.409,0.1217,0.2906,0.2536,114.1380595158657,0.0874,108.89400124685619,0.1662,0.3402777777777778,118.69437084697849,0.7115,97.61224538485429,0.143712574,12.62198212073238,0.0746,0.3904,4.898958745575393,124.96367734452217,4.23,4.058819567238286,98.74013775250582,3.658135640443427,92.62724654713398,3.787851517152636,1.4350485214311757,114.56284192162498,91.35178052325581,100.01998546511628,97.83186773255812,1.830549955368042,0.3617730140686035,"Lucas Giolito",15474,608337
"Antonio Senzatela","COL",19,19,92.1,413,0.287,0.9126,0.8512,0.4274,0.0703,0.2189,0.1308,57.809742400737896,0.0557,67.16809221404064,0.0751,0.38271604938271603,131.1201233653377,0.7036,97.36556784625765,0.1125,6.720154562114198,0.045,0.4144,5.068594012217503,108.74700242464408,5.24,4.054668440046643,96.26522682394891,4.070155829437594,101.92166937970335,4.4829153447850345,1.689531337405834,132.0823457228108,82.99815546772065,102.14071146245058,97.82786561264825,1.4181100130081177,0.9275599718093872,"Antonio Senzatela",15488,622608
"Braxton Garrett","MIA",17,17,88,373,0.3696,0.9245,0.7536,0.4234,0.1184,0.3092,0.2413,106.68196445218847,0.0643,77.60463131969102,0.1769,0.32083333333333336,109.91884535344238,0.7635,105.66199939196723,0.118421052,9.021991512639735,0.0723,0.3855,3.5795454545454546,88.09478984508239,4.05,3.555611627752131,90.6993564226161,3.5045718737623908,87.96889733847439,3.522425266184369,1.25,97.72114224706738,94.0592463363573,100.95289602233078,97.71311933007676,1.468999981880188,1.6604199409484863,"Braxton Garrett",21844,666129
"Daulton Jefferies","OAK",8,8,39.1,172,0.3049,0.8611,0.7973,0.4043,0.0966,0.2537,0.1628,73.27270509051229,0.0465,57.95502212180913,0.1163,0.3230769230769231,112.69443561735099,0.5952,81.66632967284953,0.08,10.97015195904356,0.0821,0.3806,5.720343606224389,154.3980303716258,3.75,3.773447292956242,98.37298621209297,4.3332465017785,110.01240384553037,4.313361555657991,1.3728824654938532,109.5999992491447,88.73983606557375,103.5744262295082,97.63426229508198,0.4732620120048523,-0.3782159984111786,"Daulton Jefferies",19345,641726
"Tyler Alexander","DET",17,17,80,346,0.3369,0.8956,0.8533,0.432,0.0746,0.2267,0.1503,67.6456518948622,0.0636,79.22753175058828,0.0867,0.2874015748031496,100.25029940088686,0.6502,89.2103942094966,0.146551724,17.37545156837406,0.1218,0.3875,5.7375,147.37229484486102,,5.437429809570313,139.65303040811773,4.821473591029644,122.58501262741845,4.898118982249354,1.4,111.76484717765489,86.59077632590319,103.08593389700228,97.60830130668717,-0.28933900594711304,-0.6258010268211365,"Tyler Alexander",17735,641302
"Reid Detmers","LAA",25,25,129,539,0.3242,0.8344,0.7681,0.4315,0.1114,0.2701,0.2263,101.878773302055,0.0853,106.34047840740124,0.141,0.27714285714285714,96.67189341053034,0.7407,101.62921019856854,0.086666666,16.667590027700832,0.0799,0.3829,3.7674418604651163,95.24873807495712,4.05,3.7868484142214753,93.62093366282951,4.19813719913941,106.53312864291829,4.118627078422941,1.2093023255813953,96.54106400727665,96.58220300409647,96.94151115157032,97.59490213928083,2.2159600257873535,2.3558900356292725,"Reid Detmers",27468,672282
"Eric Lauer","MIL",29,29,158.2,661,0.2991,0.8384,0.7879,0.4327,0.0983,0.2739,0.2375,105.01601122537099,0.0893,107.65539068021326,0.1483,0.25961538461538464,88.94531941687146,0.7901,109.34848918990716,0.140625,17.743801978326612,0.079,0.377,3.6869668711564403,90.94354458854922,4.02,4.498981453424017,111.84079438054799,4.0781756607833985,102.11951600787286,4.071042570439618,1.2226864495800844,95.58585317038177,93.1531379180759,99.89139421270201,97.56512589252155,1.073009967803955,2.6193699836730957,"Eric Lauer",19316,641778
"Jimmy Lambert","CHW",2,2,6.2,31,0.3026,0.7576,0.7857,0.377,0.0984,0.2541,0.1935,87.11685706091265,0.0968,120.5838380182922,0.0968,0.2857142857142857,99.66174578405189,0.6977,95.7205351997866,0.125,14.856475830078125,0.0455,0.3182,5.399997425080573,137.74427810776805,,4.612429094314916,112.41407304522282,4.438879203105262,112.73261060503744,4.51942314596327,1.4999992847446038,119.74799344719449,92.23388429752066,94.55537190082646,97.54132231404958,0.051987700164318085,-0.004236110020428896,"Jimmy Lambert",19541,669424
"Josh Fleming","TBR",3,3,11.2,58,0.4,0.8421,0.7815,0.346,0.1097,0.2785,0.1897,85.36450634428073,0.069,85.93331003830514,0.1207,0.425,148.2468468537772,0.4545,62.36337897301256,0.3,-4.473357064383371,0.1628,0.5349,9.257116120084797,249.69904231054022,,5.598136915889379,148.3741197550239,3.524178638924846,89.17764489501928,3.4612285111267824,2.0571369155743993,164.22542356620363,83.26386554621848,107.6966386554622,97.44453781512605,-0.09795580059289932,-0.7069590091705322,"Josh Fleming",20418,676596
"Jordan Lyles","BAL",32,32,179,774,0.3185,0.8916,0.7991,0.4043,0.0927,0.2637,0.186,83.74023445345743,0.0672,83.71281070063887,0.1189,0.3125,109.00503445130676,0.7377,101.2126971387314,0.114035087,15.29601383377425,0.1035,0.3807,4.424581005586592,116.61238050391069,4.94,4.397346010687631,113.55026938685123,4.3946952003340485,111.59480364288711,4.358104286590702,1.3854748603351956,110.60527573846134,87.94340696117807,100.12456492637217,97.41080990629182,1.4073100090026855,1.1282700300216675,"Jordan Lyles",7593,543475
"Germán Márquez","COL",31,31,181.2,779,0.3182,0.9014,0.7946,0.4477,0.1014,0.2568,0.1926,85.13558570729522,0.0809,97.54125076372834,0.1117,0.29135338345864664,99.81889090782289,0.681,94.23798588861004,0.168539325,9.141323792486583,0.0712,0.468,4.95411914717696,106.29093701555476,4.49,4.71426166715753,111.6919466935304,4.017969875289409,100.634258881797,4.267192520652939,1.3651350538887623,106.72204543001737,94.07706939063053,99.55730891158859,97.39545614653045,1.3722000122070312,1.8074100017547607,"German Marquez",15038,608566
"Aaron Sanchez","- - -",10,10,44,201,0.3349,0.8778,0.8152,0.4291,0.0884,0.2497,0.1493,66.54553354306262,0.0597,72.80086773011836,0.0896,0.3825503355704698,131.73040060129912,0.6091,84.00237987776575,0.139534883,7.598546752929687,0.0581,0.4774,7.159090909090909,178.10142018614104,,4.612429809570313,114.31407548053154,4.286432671682402,107.49311796403899,4.382736280355076,1.7045454545454546,134.0084302917605,92.92185342131428,101.35902369329877,97.38900504656861,0.23333879560232162,-0.730815976858139,"Aaron Sanchez",11490,592717
"Michael Lorenzen","LAA",18,18,97.2,411,0.3256,0.8391,0.7628,0.3977,0.1125,0.2545,0.2068,93.08715263368364,0.1071,133.3952602437781,0.0998,0.26217228464419473,91.4499165434184,0.713,97.82706114530903,0.123595505,9.726389750676896,0.0683,0.3705,4.23890630455959,107.16833630909305,3.91,4.310381591293675,106.77659965532882,4.19522849604635,106.45822500308174,4.426722508269965,1.279863014661712,102.17406731571353,93.82572815533976,98.82342233009709,97.27584951456316,0.9954850077629089,1.157439947128296,"Michael Lorenzen",14843,547179
"Casey Mize","DET",2,2,10,45,0.2577,0.98,0.88,0.426,0.0533,0.2189,0.0889,40.00922286270189,0.0444,55.37924388694265,0.0444,0.3157894736842105,110.15245586658367,0.6618,90.79374290448598,0.055555555,17.377552233244245,0.1026,0.4103,5.4,138.7033363245751,5.97,4.212429809570313,107.83253645530024,5.577104848623276,142.0436956752243,5.57964516314681,1.5,119.74805054748738,90.34733727810651,98.49467455621301,97.2343195266272,0.09880179911851883,0.004776460118591785,"Casey Mize",20492,663554
"Packy Naughton","STL",3,3,7,33,0.3947,0.8182,0.746,0.377,0.1311,0.2705,0.1818,80.38863152779092,0,0,0.1818,0.4,137.04167732377232,0.4348,60.17019468720717,0.2,12.024115929236778,0.1481,0.4074,10.285714285714286,260.5010518757424,,5.112429809570313,129.76760521727724,3.5129655548504424,88.17596671806552,3.6005059460816544,1.7142857142857142,134.0175665102638,80.47377049180328,108.9090163934426,97.2,0.002706520026549697,-0.3510810136795044,"Packy Naughton",23292,676050
"Ryan Pepiot","LAD",7,7,31.1,137,0.2979,0.8099,0.748,0.3785,0.1058,0.281,0.2628,116.1821100445624,0.1606,193.68114584556585,0.1022,0.22857142857142856,78.30952989929845,0.8549,118.31393211998223,0.127659574,27.41533203125,0.1184,0.4079,4.021280920310503,101.8894956299756,,5.697538972627065,140.34385555842107,5.428739513971234,135.43748654357742,5.005365155628221,1.4042568293147788,109.78046509510824,103.38991735537192,92.17636363636362,97.18826446280991,-0.1127920001745224,0.5010970234870911,"Ryan Pepiot",26221,686752
"Cristopher Sánchez","PHI",3,3,13.1,53,0.3333,0.9388,0.8506,0.4124,0.067,0.2629,0.2075,91.76438132651404,0.0566,68.27011185273066,0.1509,0.2,68.52083866188616,0.9184,127.09418681069633,0.23076923,10.451894659745065,0.0789,0.3684,3.375008529446223,82.99560223174115,,5.287435306324546,128.8753053300369,3.8057972080277023,95.40002826054831,3.872585693596812,0.9750024640622423,76.22268358549405,88.34896907216495,98.75773195876289,97.16855670103094,-0.00235572992824018,0.3414419889450073,"Cristopher Sanchez",20778,650911
"Austin Davis","BOS",3,3,6.1,22,0.3788,0.8095,0.6957,0.3125,0.1458,0.3021,0.3636,163.6740948795463,0.0909,113.2757261323827,0.2727,0.08333333333333333,29.068009187015136,1,137.19943390526697,0,3.984299977620443,0,0.1667,0,0,,1.5334816486217295,37.665875094855764,2.468455815830234,61.99113613894479,2.534059429165176,0.47368444828457495,37.815192837826636,97.27525773195877,98.36494845360825,97.15051546391753,0.24994200468063354,0.42263999581336975,"Austin Davis",17117,656354
"Paul Blackburn","OAK",21,21,111.1,467,0.3056,0.8725,0.7823,0.3797,0.0965,0.2741,0.1906,85.7799458148831,0.0642,80.04494559696253,0.1263,0.2896341463414634,101.02905632072334,0.7419,101.79312826183082,0.138888888,8.990710376987796,0.07,0.4052,4.28444395835462,115.64160371201599,4.14,4.208241471874849,109.89478266244286,3.8927959382140074,98.67011509225324,4.088894637064795,1.2574887928084837,100.38788768275279,86.27373507674818,102.20574189880611,97.13001705514496,0.8290449976921082,1.0351999998092651,"Paul Blackburn",14739,621112
"Daniel Mengden","KCR",1,1,2.2,14,0.4231,1,0.9286,0.5185,0.037,0.2222,0.1429,64.30053700083019,0.0714,89.00235660288155,0.0714,0.4,139.52644409767268,0.6522,89.47789167138284,0.333333333,6.051754344593395,0.1818,0.4545,10.124987024830519,250.50603702759398,,7.61242404282832,195.50719493380166,4.402850055305047,111.80480387327309,4.895016939800827,2.249997116629004,179.62184563586055,95.39444444444443,99.57777777777777,97.0925925925926,-0.07640469819307327,-0.11786600202322006,"Daniel Mengden",16980,596043
"Luis Cessa","CIN",10,10,44,181,0.2955,0.8934,0.8155,0.4318,0.0855,0.2564,0.1713,75.72520286517545,0.0718,86.62634857753197,0.0994,0.2578125,88.32764358758763,0.7534,104.26752924264231,0.153846153,12.402760975396456,0.0809,0.4559,4.295454545454546,100.94254412866871,,5.021520718661222,118.94698092190288,4.4074184715747835,110.24182895379342,4.546871515709188,1.2272727272727273,95.9443942062116,89.93598200899551,102.51784107946025,97.07346326836578,0.22363799810409546,0.6365780234336853,"Luis Cessa",13345,570666
"José Quintana","- - -",32,32,165.2,679,0.3597,0.8846,0.7773,0.3554,0.1061,0.2529,0.2018,89.20888651214149,0.0692,83.48593477730249,0.1325,0.30165289256198347,103.34754591565473,0.7417,102.64510916501631,0.052631578,9.946036900827773,0.0549,0.3577,2.9336010467404483,72.2348656100424,3.86,2.9917054866591837,75.77350183851385,3.7221902758522605,93.33747246488787,4.0233689485216395,1.213279445256852,94.85044260431026,82.57955557151985,102.36369609168743,97.0587457890645,3.963819980621338,4.297370195388794,"Jose Quintana",11423,500779
"Jake Odorizzi","- - -",22,22,106.1,453,0.3189,0.8484,0.7953,0.3982,0.1023,0.2364,0.1898,84.74673735407697,0.0773,94.68533471490176,0.1126,0.2920634920634921,100.98903454095532,0.6913,95.27009593652728,0.091503267,19.7805488400343,0.0729,0.3283,4.4012552342834095,110.66627454455393,4.11,4.2785743588248915,109.09380788009842,4.697045126433004,118.45369079438753,4.588896772001415,1.3260192052007709,104.73810139326089,82.27427975821398,102.97754588578107,96.88172961175688,1.2395033463835716,0.7036806140094995,"Jake Odorizzi",6397,543606
"Eli Morgan","CLE",1,1,3,12,0.2778,0.7273,0.6667,0.2941,0.1373,0.2745,0.4167,187.54323374427827,0.1667,207.67216582206797,0.25,0,0,0.625,85.74964619079185,0.25,26.70419921875,0.2,0.6,6,157.8283262415291,,6.112429809570314,158.2261150785114,3.752929838498434,95.06834494822117,3.424650616999969,1,79.83203369832492,97.32745098039216,89.3921568627451,96.85490196078432,-0.0436801016330719,-0.026065699756145477,"Eli Morgan",20203,669212
"Ryan Feltner","COL",19,19,94,413,0.2756,0.8875,0.8072,0.4219,0.0889,0.2551,0.1985,87.7851643863057,0.0799,96.37161083016818,0.1186,0.2996389891696751,102.65757416852979,0.6283,86.94750655536775,0.136752136,13.909829618174061,0.0819,0.43,6.031914893617022,129.4151123527131,,4.7932808734001,113.54006627529178,4.423109357851617,110.62891800953606,4.347260065015567,1.4042553191489362,109.78034703500335,98.31305693069307,98.18589108910896,96.83409653465348,0.5890079736709595,0.10170699656009674,"Ryan Feltner",21446,663372
"Cody Morris","CLE",5,5,20.2,89,0.3155,0.7845,0.7403,0.4131,0.1339,0.2479,0.2247,101.14691268738805,0.1236,154.0040778713497,0.1011,0.2909090909090909,101.47377752558012,0.8915,122.30957283150478,0.136363636,17.33465470938847,0.1034,0.3621,2.1774158046157086,57.27631532905828,,4.660814381741483,120.2697536660818,4.349601202585349,110.43356289122104,4.600279663053238,1.4516105364104723,115.88502125956435,101.69255014326647,96.47908309455589,96.81117478510028,0.028720799833536148,0.5485169887542725,"Cody Morris",25388,663752
"Jesus Tinoco","TEX",2,2,3,14,0.3889,0.7692,0.7778,0.3898,0.1017,0.3051,0.2857,128.60107445176413,0.1429,178.0047132057631,0.1429,0.2857142857142857,99.66174578405189,1,137.19943390526697,0.2,34.048143659319194,0,0.5,3,75.4830861744736,,6.77909647623698,168.29797349028695,4.913054845730464,124.9433727275799,4.635160677470479,1.6666666666666667,133.05338949720823,110.42372881355932,100.87288135593221,96.71525423728814,-0.03869279846549034,0.08302819728851318,"Jesus Tinoco",16300,622786
"Andre Pallante","STL",10,10,54.1,228,0.2714,0.9007,0.824,0.4583,0.0833,0.2431,0.1754,77.56797792183927,0.0702,84.63896923574981,0.1053,0.3333333333333333,114.20139776981027,0.7759,107.37267504034837,0.193548387,-1.7546782911869518,0.0351,0.4386,3.9754624486481185,100.68451454107563,,4.014270828013636,102.22355724463108,3.42331880752382,85.96441064909472,3.656043489990376,1.4171787432680794,110.79066044833613,88.9501758499414,98.61336459554511,96.65252051582645,0.5566689968109131,0.9164749979972839,"Andre Pallante",26108,669467
"Tanner Houck","BOS",4,4,16.2,69,0.2593,0.9079,0.8051,0.4152,0.083,0.2599,0.1884,84.80215795699876,0.1014,126.40914446760803,0.087,0.3191489361702128,111.32429050346224,0.6667,91.46628917871169,0,9.353369671365488,0.0426,0.4255,4.3199912658868,104.89906423588253,,3.172429688263185,79.59502903904473,4.149475227202144,105.28000699278435,4.5061754114384565,1.3199973312431887,105.37807142950521,106.33876811594203,92.76231884057971,96.5663043478261,0.3509480059146881,0.24079099297523499,"Tanner Houck",19879,656557
"Bailey Falter","PHI",16,16,76.2,318,0.3234,0.8503,0.7608,0.4631,0.1166,0.3087,0.2233,98.71622867136567,0.0472,56.89176007829311,0.1761,0.2971698113207547,101.81162348346291,0.8036,111.20741349395715,0.142857142,17.21106662326389,0.0796,0.3717,3.7565199946103327,92.37743742811165,,4.455907446531647,108.84002571162898,3.9743000892267175,99.5569394778288,3.7983327119597217,1.1999994427227452,93.81225299096876,81.94352373290423,104.67095736122286,96.54867256637165,0.7574679851531982,1.3003699779510498,"Bailey Falter",20070,663559
"Bruce Zimmermann","BAL",13,13,66.2,289,0.3588,0.877,0.817,0.4513,0.0925,0.2571,0.1592,71.64281320412032,0.0381,47.42686067016231,0.1211,0.32547169811320753,113.52977173041761,0.7086,97.21350253289597,0.191489361,14.810446602957589,0.1348,0.4174,5.939996827699448,156.5520372186921,,5.8274283596046565,150.9995255271742,4.40475789998414,111.85393384843204,4.418933851256122,1.469999214935722,117.35302686325974,84.72507345739471,103.92076395690498,96.53467189030361,-0.4876430034637451,-0.6867309808731079,"Bruce Zimmermann",20370,669145
"Miguel Yajure","PIT",1,1,4,18,0.413,1,0.9032,0.2923,0.0462,0.2,0,0,0.1667,201.01755283948478,-0.1667,0.26666666666666666,91.36111821584821,1,138.3914480020028,0,17.570357186453684,0.1333,0.4667,0,0,,5.362429809570313,133.91158838650665,6.842804831266403,170.32201752372768,8.033921443497803,1.75,136.8095991458943,86.5769230769231,93.18615384615386,96.44153846153847,0.004156219772994518,0.29126501083374023,"Miguel Yajure",21111,664337
"Jonathan Heasley","KCR",21,21,104,465,0.2772,0.8851,0.8325,0.4115,0.0768,0.2249,0.1505,67.75755534178636,0.1011,125.94311940340823,0.0495,0.2755417956656347,96.11341737378382,0.6994,95.95793727984854,0.123376623,14.894399514296188,0.0936,0.4503,5.278846153846154,130.6058789838787,5.35,5.67012211726262,145.2195947111524,5.487215899389524,139.72891507944786,5.304350198172412,1.4903846153846154,118.98043483884966,98.30976017847185,97.64902398215284,96.39548243167874,-0.44519901275634766,-0.009454909712076187,"Jonathan Heasley",22224,669169
"Hyun Jin Ryu","TOR",6,6,27,113,0.292,0.8793,0.8352,0.4278,0.0759,0.2506,0.1416,63.73150592299817,0.0354,44.10736271863566,0.1062,0.3068181818181818,107.02312473401028,0.6552,89.88928417394774,0.147058823,11.248478101647418,0.0968,0.4409,5.666666666666667,148.00211870649446,5.21,4.77909647623698,119.34199403669493,4.235865022076501,107.50467890799665,4.463381508050007,1.3333333333333333,106.44271159776657,75.92379746835442,106.14582278481014,96.33189873417723,0.08433590084314346,-0.10573499649763107,"Hyun Jin Ryu",14444,547943
"Wil Crowe","PIT",1,1,2,8,0.1053,0.875,0.8,0.4242,0.0606,0.303,0.375,165.80155327217577,0.125,150.76316523266627,0.25,0,0,1,138.3914480020028,0.5,10.798250198364258,0.25,0.5,4.5,109.69717266921315,,8.112429809570312,201.8089363704919,3.0928048312664034,77.81073846499872,3.03757075881958,1,78.1769137976539,87.21515151515152,95.41818181818182,96.11515151515152,-0.06800249963998795,0.023945799097418785,"Wil Crowe",19800,640444
"Yusei Kikuchi","TOR",20,20,82.1,371,0.3007,0.8156,0.7437,0.4205,0.1206,0.261,0.2453,110.40280908450693,0.1321,164.57039534551998,0.1132,0.2780487804878049,96.98789406789442,0.7116,97.62768059556751,0.223529411,10.351176956660067,0.1563,0.4688,5.2469658317263725,137.04036350754478,,5.942390547515323,148.7680764943864,4.470712301929525,113.55236253327746,4.45361938368962,1.5182192800134178,121.20253272347776,104.94505277044854,93.68489445910289,96.09135883905013,-0.7487059831619263,-0.8472080230712891,"Yusei Kikuchi",20633,579328
"Simeon Woods Richardson","MIN",1,1,5,20,0.4038,0.871,0.8269,0.4286,0.0989,0.1978,0.15,67.51556425596507,0.1,124.60329999165398,0.05,0.14285714285714285,49.830872892025944,0.5556,76.2219076489264,0.166666666,21.068733723958335,0.1333,0.5333,3.6,93.92837374719491,8.43,5.712429809570313,147.52184180537546,4.888879835605621,124.3208285236849,5.490264508819579,1,79.83203369832492,80.51098901098901,104.47252747252747,96.07252747252745,-0.027677200734615326,-0.0069739799946546555,"Simeon Woods Richardson",24494,680573
"Touki Toussaint","LAA",2,2,7.2,33,0.275,0.9143,0.7719,0.3985,0.0977,0.2331,0.2727,122.7555710471338,0.1818,226.5514535107984,0.0909,0.29411764705882354,102.5929736012299,0.6667,91.46628917871169,0,12.383749961853027,0,0.2941,4.695650226903904,118.71576924581029,,3.503733995145638,86.50665915619487,4.662287879567325,118.48573235816501,4.895362238696144,1.4347820137761929,114.54156607353153,87.02932330827069,94.32706766917293,96.03533834586467,0.1584009975194931,0.07047989964485168,"Touki Toussaint",16929,657053
