PlayerId,MLBAMID,Name
10354,572362.0,Robbie Erlin
10430,571710.0,Mychal Givens
10459,588751.0,Adeiny Hechavarría
10472,571771.0,Enrique Hernández
10473,596144.0,Cheslor Cuthbert
10542,518618.0,Derek Dietrich
10547,519076.0,Jimmy Nelson
10556,514917.0,César Hernández
10586,592665.0,Addison Reed
10587,518452.0,Chad Bettis
10603,519242.0,Chris Sale
10681,570482.0,Gio Urshela
10732,571800.0,Drew Hutchison
10745,572096.0,Trevor Rosenthal
10756,572888.0,Shane Greene
10762,572816.0,Corey Dickerson
10807,573135.0,Tyler Saladino
10811,592314.0,Mike Foltynewicz
10815,595777.0,Jurickson Profar
10816,576397.0,Jedd Gyorko
10847,592743.0,Andrelton Simmons
10855,592741.0,Chasen Shreve
10950,594807.0,Adam Duvall
10951,594824.0,Greg Garcia
10953,594838.0,Phil Gosselin
10954,594798.0,Jacob deGrom
11003,594828.0,Evan Gattis
11038,595281.0,Kevin Kiermaier
11132,456167.0,A.J. Griffin
11146,519237.0,Cameron Rupp
11156,518876.0,Merrill Kelly
11167,592710.0,Josh Rutledge
11189,592826.0,Vince Velasquez
11200,594777.0,Kole Calhoun
11205,594809.0,Adam Eaton
11265,570731.0,Jonathan Schoop
11270,571437.0,Aaron Altherr
11281,593160.0,Whit Merrifield
11339,545350.0,Jake Marisnick
11342,542583.0,Jesús Aguilar
11368,518735.0,Yasmani Grandal
11379,592261.0,Delino DeShields
11384,592454.0,Tommy Kahnle
11423,500779.0,José Quintana
11426,519141.0,Drew Pomeranz
11428,519443.0,Brandon Workman
11442,596142.0,Gary Sánchez
11445,592192.0,Mark Canha
11470,547172.0,Tony Wolters
11476,546318.0,Odúbel Herrera
11477,592885.0,Christian Yelich
11486,592662.0,Robbie Ray
11489,572191.0,Michael A. Taylor
11490,592717.0,Aaron Sanchez
11493,592518.0,Manny Machado
11530,605228.0,José Fernández
11579,547180.0,Bryce Harper
11589,570632.0,José Ureña
11602,570560.0,Yolmer Sánchez
11609,575929.0,Willson Contreras
11615,592273.0,Brandon Drury
11632,592390.0,Heath Hembree
11674,592791.0,Jameson Taillon
11680,553869.0,Elias Díaz
11682,593372.0,Carlos Martinez
11710,473879.0,Sam Dyson
11713,518774.0,Matt Harvey
11720,518748.0,Justin Grimm
11737,592206.0,Nick Castellanos
11739,592663.0,J.T. Realmuto
11752,592426.0,Luke Jackson
11760,592767.0,Drew Smyly
11762,592789.0,Noah Syndergaard
11801,570663.0,Hansel Robles
11804,593576.0,Hector Neris
11828,572020.0,James Paxton
11836,592836.0,Taijuan Walker
11846,547982.0,Leonys Martin
11847,455119.0,Chris Martin
11855,570649.0,Yordano Ventura
11899,592626.0,Joc Pederson
11902,593643.0,Hanser Alberto
11936,605412.0,Joe Panik
11982,543768.0,Travis Shaw
11997,605125.0,Cody Asche
12022,542882.0,Matt Andriese
12037,542932.0,Jon Berti
12049,543294.0,Kyle Hendricks
12076,553878.0,Felipe Vázquez
12092,592348.0,Niko Goodrum
12095,554340.0,Yimi García
12144,596146.0,Max Kepler
12147,605113.0,Nick Ahmed
12155,592696.0,Eddie Rosario
12158,605131.0,Austin Barnes
12160,592325.0,Ben Gamel
12161,593428.0,Xander Bogaerts
12164,593934.0,Miguel Sanó
12179,596748.0,Maikel Franco
12180,595751.0,Jorge Alfaro
12183,592102.0,Cody Allen
12225,594988.0,Scott Schebler
12282,596059.0,Rougned Odor
12294,605486.0,Cory Spangenberg
12304,605135.0,Chris Bassitt
12325,607054.0,Jace Peterson
12371,600303.0,Tommy La Stella
12434,607680.0,Kevin Pillar
12447,607625.0,Seth Lugo
12510,592200.0,Curt Casali
12532,543939.0,Kolten Wong
12533,543760.0,Marcus Semien
12546,543068.0,C.J. Cron
12552,553993.0,Eugenio Suárez
12555,571561.0,Tony Cingrani
12564,596115.0,Trevor Story
12572,595014.0,Blake Treinen
12580,605388.0,Adam Morgan
12638,501992.0,Nate Karns
12649,543105.0,Alex Dickerson
12664,595191.0,Jerad Eickhoff
12673,606273.0,Roenis Elías
12703,545333.0,Trevor Bauer
12718,605288.0,Adrian Houser
12730,607259.0,Nick Martinez
12760,606160.0,Rafael Montero
12763,606965.0,Chris Devenski
12768,543243.0,Sonny Gray
12775,543543.0,Brad Miller
12804,605538.0,Matt Wisler
12808,605182.0,Mike Clevinger
12856,543807.0,George Springer
12858,571718.0,Brian Goodwin
12859,543510.0,James McCann
12861,543685.0,Anthony Rendon
12863,598264.0,Matt Barnes
12880,542881.0,Tyler Anderson
12890,592222.0,Alex Claudio
12907,570256.0,Gregory Polanco
12910,571704.0,Ken Giles
12916,596019.0,Francisco Lindor
12917,605164.0,Dylan Bundy
12918,605151.0,Archie Bradley
12927,607043.0,Brandon Nimmo
12970,605397.0,Joe Musgrove
12972,605452.0,Joe Ross
12976,595978.0,Austin Hedges
12979,595879.0,Javier Báez
12984,598265.0,Jackie Bradley Jr.
12988,605177.0,Andrew Chafin
13048,547874.0,Hisashi Iwakuma
13050,543101.0,Anthony DeSclafani
13066,606192.0,Teoscar Hernández
13071,612672.0,Wei-Yin Chen
13074,506433.0,Yu Darvish
13075,493114.0,Norichika Aoki
13110,493316.0,Yoenis Cespedes
13125,543037.0,Gerrit Cole
13145,605137.0,Josh Bell
13152,593871.0,Jorge Polanco
13164,593958.0,Eduardo Rodriguez
13183,605200.0,Zach Davies
13185,606115.0,Orlando Arcia
13194,607352.0,Joe Biagini
13218,605242.0,Michael Fulmer
13265,572287.0,Mike Zunino
13273,548389.0,Ross Stripling
13287,534910.0,Jesse Hahn
13301,571970.0,Max Muncy
13329,571875.0,Jake Lamb
13338,553882.0,Omar Narváez
13345,570666.0,Luis Cessa
13355,571912.0,Luke Maile
13359,571980.0,Tyler Naquin
13360,592135.0,Cam Bedrosian
13361,571927.0,Steven Matz
13367,572039.0,Stephen Piscotty
13394,571670.0,Dylan Floro
13419,572233.0,Christian Walker
13431,573186.0,Marcus Stroman
13449,573124.0,Taylor Rogers
13475,596057.0,Daniel Norris
13499,608596.0,Tom Murphy
13510,608070.0,José Ramírez
13543,605483.0,Blake Snell
13590,608385.0,Jesse Winker
13593,606299.0,José Peraza
13594,596112.0,Robert Stephenson
13602,621550.0,Patrick Wisdom
13608,605480.0,Mallex Smith
13611,605141.0,Mookie Betts
13613,606466.0,Ketel Marte
13619,596001.0,Jakob Junis
13620,608348.0,Carson Kelly
13621,600869.0,Jeimer Candelario
13624,608369.0,Corey Seager
13684,607231.0,John Gant
13696,607229.0,Robert Gsellman
13723,607732.0,Jacob Stallings
13743,608331.0,Max Fried
13744,621311.0,David Dahl
13757,621035.0,Chris Taylor
13758,608648.0,Tyler Duffey
13761,608717.0,Chris Stratton
13763,608678.0,Dominic Leone
13764,532077.0,Roberto Osuna
13768,608671.0,Travis Jankowski
13769,609275.0,Adalberto Mondesi
13770,608701.0,Rob Refsnyder
13774,621107.0,Zach Eflin
13781,622072.0,Alex Wood
13799,621381.0,Matt Strahm
13807,608700.0,Kevin Plawecki
13836,622110.0,Matt Duffy
13853,621563.0,Joey Wendle
13862,581527.0,Devon Travis
13892,623149.0,Paul Sewald
13896,623167.0,Chris Flexen
13942,608718.0,Brent Suter
14078,608379.0,Michael Wacha
14106,608365.0,Addison Russell
14107,592332.0,Kevin Gausman
14109,546991.0,Albert Almora Jr.
14111,606992.0,Eric Haase
14120,621121.0,Lance McCullers Jr.
14128,608336.0,Joey Gallo
14130,596129.0,Daniel Vogelbach
14161,621439.0,Byron Buxton
14162,621043.0,Carlos Correa
14168,621244.0,José Berríos
14212,623352.0,Josh Hader
14221,624585.0,Jorge Soler
14225,624577.0,Yasiel Puig
14274,571745.0,Mitch Haniger
14295,593974.0,Wandy Peralta
14309,593423.0,Frankie Montas
14320,594694.0,Wilmer Difo
14344,621566.0,Matt Olson
14350,606132.0,Raimel Tapia
14352,621446.0,Lewis Brinson
14361,621389.0,Ty Blach
14374,607192.0,Tyler Glasnow
14375,607237.0,Amir Garrett
14387,623912.0,Harold Ramírez
14444,547943.0,Hyun Jin Ryu
14457,543045.0,Adam Conley
14477,595909.0,Jake Cave
14503,600524.0,Renato Núñez
14523,600474.0,Pedro Severino
14527,605347.0,Jorge López
14542,608032.0,Carlos Estévez
14551,623993.0,Anthony Santander
14553,608577.0,Nomar Mazara
14566,614177.0,Franmil Reyes
14593,623520.0,David Bote
14682,606131.0,Luis Perdomo
14691,605612.0,Harold Castro
14710,621242.0,Edwin Díaz
14712,622534.0,Manuel Margot
14739,621112.0,Paul Blackburn
14765,628711.0,Julio Urías
14771,641941.0,Emilio Pagán
14811,572228.0,Luke Voit
14813,571657.0,Kyle Farmer
14814,571656.0,Buck Farmer
14818,592444.0,JaCoby Jones
14825,592229.0,Dylan Covey
14843,547179.0,Michael Lorenzen
14854,573262.0,Mike Yastrzemski
14862,643327.0,Zack Godley
14875,592761.0,Caleb Smith
14894,643393.0,Tony Kemp
14916,592351.0,Jon Gray
14950,622666.0,Johan Camargo
14968,605170.0,Victor Caratini
14975,641771.0,Chad Kuhl
14986,606149.0,Giovanny Gallegos
14993,605130.0,Scott Barlow
15010,608349.0,Corey Knebel
15038,608566.0,Germán Márquez
15082,641553.0,Adam Engel
15112,641857.0,Ryan McMahon
15117,641531.0,Hunter Dozier
15149,641820.0,Trey Mancini
15161,641598.0,Mitch Garver
15172,641313.0,Tim Anderson
15191,640461.0,Chad Pinder
15194,641343.0,Jake Bauers
15223,624428.0,Adam Frazier
15274,643565.0,Mike Tauchman
15279,643265.0,Garrett Cooper
15290,643493.0,Austin Pruitt
15291,643230.0,Steven Brault
15362,643446.0,Jeff McNeil
15423,571760.0,Andrew Heaney
15429,592178.0,Kris Bryant
15440,571510.0,Matthew Boyd
15447,592387.0,Ryon Healy
15454,601713.0,Nick Pivetta
15464,592669.0,Hunter Renfroe
15467,594835.0,Marco Gonzales
15474,608337.0,Lucas Giolito
15487,622682.0,Victor Reyes
15488,622608.0,Antonio Senzatela
15491,641487.0,J.P. Crawford
15514,608665.0,Kendall Graveman
15518,642708.0,Amed Rosario
15552,643338.0,Chad Green
15594,621295.0,Nick Wittgren
15640,592450.0,Aaron Judge
15653,642086.0,Dominic Smith
15672,640457.0,Austin Meadows
15676,547989.0,José Abreu
15679,642133.0,Rowdy Tellez
15684,612434.0,Miguel Castro
15689,622491.0,Luis Castillo
15711,641933.0,Tyler O'Neill
15734,641745.0,Brad Keller
15761,641729.0,Joe Jiménez
15764,547888.0,Masahiro Tanaka
15873,640455.0,Sean Manaea
15878,609280.0,Miguel Andujar
15890,622663.0,Luis Severino
15937,649557.0,Aledmys Díaz
15941,543592.0,Austin Nola
15947,592773.0,Ryne Stanek
15986,642715.0,Willy Adames
15998,641355.0,Cody Bellinger
16017,628333.0,Odrisamer Despaigne
16137,607074.0,Carlos Rodón
16149,605400.0,Aaron Nola
16153,596103.0,Austin Slater
16162,605540.0,Brandon Woodruff
16207,605513.0,Spencer Turnbull
16219,605204.0,J.D. Davis
16252,607208.0,Trea Turner
16256,607536.0,Kyle Freeland
16269,607644.0,John Means
16358,641816.0,Tyler Mahle
16376,624424.0,Michael Conforto
16400,625643.0,Reynaldo López
16401,630023.0,Yonny Chirinos
16403,642336.0,Francisco Mejía
16424,656669.0,Jordan Luplow
16426,642731.0,Thairo Estrada
16442,656811.0,Ryan O'Hearn
16472,656555.0,Rhys Hoskins
16478,656941.0,Kyle Schwarber
16502,642232.0,Ryan Yarbrough
16505,656305.0,Matt Chapman
16511,656756.0,Jordan Montgomery
16512,643396.0,Isiah Kiner-Falefa
16530,643289.0,Mauricio Dubón
16535,643376.0,Danny Jansen
16556,645277.0,Ozzie Albies
16561,596295.0,Austin Gomber
16572,656582.0,Connor Joe
16578,650490.0,Yandy Díaz
16622,649966.0,Luis Urías
16725,624431.0,Jose Trevino
16909,592567.0,Colin Moran
16918,596133.0,Luke Weaver
16930,641680.0,Jonah Heim
16939,657041.0,Lane Thomas
16943,656794.0,Sean Newcomb
16977,592866.0,Trevor Williams
16980,596043.0,Daniel Mengden
16997,650402.0,Gleyber Torres
17027,657077.0,Alex Verdugo
17085,641154.0,Pablo López
17128,657656.0,Ramón Laureano
17130,628452.0,Raisel Iglesias
17149,593334.0,Domingo Germán
17171,630111.0,Yasmany Tomás
17182,628356.0,Jung Ho Kang
17186,659275.0,Dinelson Lamet
17232,660162.0,Yoán Moncada
17273,622761.0,Jorge Mateo
17277,624133.0,Ranger Suárez
17282,656629.0,Michael Kopech
17295,664285.0,Framber Valdez
17312,657006.0,Justin Steele
17321,656308.0,Michael Chavis
17338,650489.0,Willi Castro
17350,646240.0,Rafael Devers
17425,607200.0,Erick Fedde
17432,656546.0,Jeff Hoffman
17479,656427.0,Jack Flaherty
17484,650391.0,Eloy Jiménez
17548,621493.0,Taylor Ward
17578,664141.0,JT Brubaker
17594,656605.0,Mitch Keller
17606,664299.0,Cristian Javier
17620,664702.0,Myles Straw
17678,608324.0,Alex Bregman
17696,621028.0,Kevin Newman
17735,641302.0,Tyler Alexander
17838,641432.0,Willie Calhoun
17874,641482.0,Nestor Cortes
17901,643217.0,Andrew Benintendi
17907,663898.0,Brendan Rodgers
17919,664023.0,Ian Happ
17929,656775.0,Cedric Mullins
17975,664068.0,Scott Kingery
17982,664034.0,Ty France
17988,663886.0,Tyler Stephenson
17992,664058.0,David Fletcher
17995,657277.0,Logan Webb
18000,663474.0,Triston McKenzie
18015,657557.0,Paul DeJong
18030,664056.0,Harrison Bader
18036,630105.0,Jake Cronenworth
18042,664238.0,Dylan Moore
18064,664208.0,Phil Maton
18126,664774.0,LaMonte Wade Jr.
18171,664913.0,Seth Brown
18282,606424.0,Jarlín García
18289,605119.0,Brian Anderson
18314,621020.0,Dansby Swanson
18331,621076.0,James Kaprielian
18345,663656.0,Kyle Tucker
18356,642545.0,Jaime Barria
18360,663586.0,Austin Riley
18363,645302.0,Victor Robles
18373,663624.0,Ryan Mountcastle
18401,660670.0,Ronald Acuña Jr.
18413,664353.0,José Urquidy
18498,628317.0,Kenta Maeda
18525,656302.0,Dylan Cease
18564,663757.0,Trent Grisham
18568,650333.0,Luis Arraez
18577,663647.0,Ke'Bryan Hayes
18607,665120.0,Jared Walsh
18655,621345.0,A.J. Minter
18679,642547.0,Freddy Peralta
18684,645261.0,Sandy Alcantara
18721,628338.0,Guillermo Heredia
18795,602104.0,Ramón Urías
18839,647304.0,Josh Naylor
18882,664040.0,Brandon Lowe
18900,665750.0,Leody Taveras
19197,669257.0,Will Smith
19198,493329.0,Yuli Gurriel
19206,641712.0,Dakota Hudson
19238,666971.0,Lourdes Gurriel Jr.
19244,608344.0,Cole Irvin
19251,624413.0,Pete Alonso
19252,624415.0,Cavan Biggio
19262,641658.0,Garrett Hampson
19287,666969.0,Adolis García
19290,668227.0,Randy Arozarena
19291,668678.0,Zac Gallen
19293,669222.0,Nick Senzel
19309,670950.0,Trevor Richards
19312,615698.0,Cal Quantrill
19316,641778.0,Eric Lauer
19320,664192.0,Joey Lucchesi
19326,668804.0,Bryan Reynolds
19339,670032.0,Nicky Lopez
19350,665152.0,Dean Kremer
19352,669221.0,Sean Murphy
19361,669203.0,Corbin Burnes
19363,669720.0,Austin Hays
19374,621111.0,Walker Buehler
19388,664062.0,Tony Gonsolin
19409,641540.0,Dane Dunning
19427,669456.0,Shane Bieber
19447,663776.0,Patrick Sandoval
19470,669242.0,Tommy Edman
19479,650644.0,Aaron Civale
19556,670541.0,Yordan Alvarez
19566,663993.0,Nathaniel Lowe
19599,676801.0,Chas McCormick
19600,650559.0,Bryan De La Cruz
19610,660688.0,Keibert Ruiz
19611,665489.0,Vladimir Guerrero Jr.
19612,666182.0,Bo Bichette
19709,665487.0,Fernando Tatis Jr.
19734,668942.0,Josh Rojas
19755,660271.0,Shohei Ohtani
19858,650859.0,Luis Rengifo
19867,656288.0,Griffin Canning
19892,656976.0,Pavin Smith
19911,660761.0,José Suarez
19913,660821.0,Jesús Sánchez
19918,662139.0,Daulton Varsho
19950,665926.0,Andrés Giménez
19955,666158.0,Gavin Lux
19959,666200.0,Jesús Luzardo
19979,668676.0,Zach Plesac
19990,669060.0,Bryse Wilson
19997,669289.0,Santiago Espinal
20003,669374.0,Keston Hiura
20036,670623.0,Isaac Paredes
20043,673357.0,Luis Robert Jr.
20099,663978.0,Chris Paddack
20123,665742.0,Juan Soto
20126,666185.0,Dylan Carlson
20202,669016.0,Brandon Marsh
20302,656849.0,David Peterson
20391,671277.0,Luis García
20454,665862.0,Jazz Chisholm Jr.
20503,661388.0,William Contreras
20633,579328.0,Yusei Kikuchi
21390,657746.0,Joe Ryan
21455,663460.0,Kris Bubic
21479,663538.0,Nico Hoerner
21483,663556.0,Shane McClanahan
21523,663697.0,Jonathan India
21534,663728.0,Cal Raleigh
21618,664761.0,Alec Bohm
21636,665161.0,Jeremy Peña
22168,668731.0,Akil Baddoo
22197,669004.0,MJ Melendez
22250,669302.0,Logan Gilbert
22267,669373.0,Tarik Skubal
22487,670912.0,Johan Oviedo
22581,672386.0,Alejandro Kirk
22799,672695.0,Geraldo Perdomo
23667,677551.0,Wander Franco
23697,677594.0,Julio Rodríguez
23735,677651.0,Luis Garcia
24580,680686.0,Josiah Gray
24610,680757.0,Steven Kwan
25377,663903.0,Brady Singer
25436,669923.0,George Kirby
25764,677951.0,Bobby Witt Jr.
26197,683734.0,Andrew Vaughn
26288,668939.0,Adley Rutschman
26294,681082.0,Bryson Stott
26410,666201.0,Alek Manoah
27465,679529.0,Spencer Torkelson
27498,675911.0,Spencer Strider
27506,673490.0,Ha-Seong Kim
30116,673548.0,Seiya Suzuki
1000001,110001.0,Hank Aaron
1000002,110002.0,Tommie Aaron
1000003,110003.0,Don Aase
1000005,110005.0,Ed Abbaticchio
1000006,110006.0,Bert Abbey
1000007,110007.0,Charlie Abbey
1000010,110016.0,Glenn Abbott
1000012,110009.0,Jim Abbott
1000013,110011.0,Kurt Abbott
1000016,110017.0,Al Aber
1000020,110021.0,Ted Abernathy
1000025,110026.0,Cal Abrams
1000030,110033.0,Jim Acker
1000031,110034.0,Tom Acker
1000038,110042.0,Jerry Adair
1000040,110043.0,Ace Adams
1000041,110044.0,Babe Adams
1000045,110063.0,Bobby Adams
1000047,110048.0,Buster Adams
1000052,110050.0,Glenn Adams
1000063,110047.0,Sparky Adams
1000067,110071.0,Joe Adcock
1000070,110074.0,Bob Addy
1000075,110076.0,Grady Adkins
1000080,110084.0,Tommie Agee
1000083,110087.0,Sam Agnew
1000084,110088.0,Juan Agosto
1000085,110089.0,Luis Aguayo
1000086,110090.0,Rick Aguilera
1000087,110091.0,Hank Aguirre
1000090,110094.0,Willie Aikens
1000092,110096.0,Eddie Ainsmith
1000097,110100.0,Jack Aker
1000109,110113.0,Vic Albury
1000114,110119.0,Mike Aldrete
1000115,110118.0,Scott Aldred
1000118,110121.0,Vic Aldridge
1000121,110123.0,Dale Alexander
1000122,110124.0,Doyle Alexander
1000123,110125.0,Gary Alexander
1000128,110127.0,Grover Alexander
1000130,110137.0,Andy Allanson
1000132,110140.0,Bernie Allen
1000133,110160.0,Bob Allen
1000137,110157.0,Dick Allen
1000139,110142.0,Ethan Allen
1000140,110144.0,Frank Allen
1000141,110164.0,Gary Allenson
1000148,110165.0,Jermaine Allensworth
1000150,110152.0,Johnny Allen
1000154,110156.0,Neil Allen
1000160,110166.0,Gene Alley
1000166,110176.0,Bob Allison
1000168,110172.0,Doug Allison
1000172,110178.0,Mel Almada
1000174,110181.0,Bill Almon
1000176,110185.0,Sandy Alomar Sr.
1000177,110186.0,Felipe Alou
1000178,110187.0,Jesus Alou
1000179,110188.0,Matty Alou
1000180,110190.0,Whitey Alperman
1000188,110198.0,Dave Altizer
1000189,110199.0,George Altman
1000191,110201.0,Nick Altrock
1000196,110203.0,Luis Alvarado
1000201,110210.0,Max Alvis
1000202,110211.0,Billy Alvord
1000204,110213.0,Joey Amalfitano
1000205,110214.0,Rich Amaral
1000206,110216.0,Ruben Amaro
1000207,110215.0,Ruben Amaro Jr
1000210,110219.0,Red Ames
1000212,110222.0,Sandy Amoros
1000216,110226.0,Allan Anderson
1000219,110253.0,Bob Anderson
1000223,110231.0,Dave Anderson
1000226,110243.0,Fred Anderson
1000227,110237.0,George Anderson
1000230,110240.0,Harry Anderson
1000231,110241.0,Jim Anderson
1000232,110244.0,John Anderson
1000236,110224.0,Larry Andersen
1000237,110248.0,Mike Anderson
1000248,110265.0,Ed Andrews
1000253,110267.0,Ivy Andrews
1000258,110270.0,Mike Andrews
1000259,110271.0,Nate Andrews
1000260,110272.0,Rob Andrews
1000266,110278.0,Joaquin Andujar
1000272,110284.0,Cap Anson
1000273,110285.0,Eric Anthony
1000277,110287.0,Johnny Antonelli
1000278,110290.0,Luis Aparicio
1000279,110291.0,Bob Apodaca
1000283,110296.0,Pete Appleton
1000284,110297.0,Luke Appling
1000285,110298.0,Luis Aquino
1000290,110303.0,Jimmy Archer
1000297,110310.0,Frank Arellanes
1000298,110311.0,Hank Arft
1000303,110317.0,Steve Arlin
1000305,110318.0,Tony Armas
1000313,110325.0,Jack Armstrong
1000314,110326.0,Mike Armstrong
1000315,110329.0,Harry Arndt
1000322,110335.0,Morrie Arnovich
1000325,110338.0,Rene Arocha
1000326,110339.0,Gerry Arrigo
1000327,110340.0,Fernando Arroyo
1000328,110341.0,Luis Arroyo
1000335,110349.0,Richie Ashburn
1000336,110350.0,Alan Ashby
1000341,110356.0,Bob Aspromonte
1000342,110355.0,Ken Aspromonte
1000344,110358.0,Paul Assenmacher
1000345,110360.0,Joe Astroth
1000348,110362.0,Keith Atherton
1000349,110365.0,Al Atkinson
1000356,110370.0,Toby Atwell
1000357,110371.0,Bill Atwood
1000362,110376.0,Rick Auerbach
1000364,110377.0,Don August
1000365,110379.0,Jerry Augustine
1000366,110380.0,Elden Auker
1000372,110389.0,Jimmy Austin
1000378,110396.0,Earl Averill
1000379,110395.0,Earl Averill
1000380,110398.0,Bobby Avila
1000384,110402.0,Bobby Ayala
1000387,110406.0,Doc Ayers
1000391,110410.0,Joe Azcue
1000393,110412.0,Charlie Babb
1000396,110415.0,Johnny Babich
1000400,110419.0,Wally Backman
1000411,110431.0,Jim Bagby
1000412,110430.0,Jim Bagby
1000414,110434.0,Stan Bahnsen
1000418,110453.0,Bill Bailey
1000420,110451.0,Bob Bailey
1000421,110449.0,Ed Bailey
1000428,110447.0,Mark Bailey
1000429,110441.0,Roger Bailey
1000430,110438.0,Scott Bailes
1000433,110454.0,Bob Bailor
1000434,110456.0,Harold Baines
1000438,110459.0,Doug Baird
1000439,110457.0,Doug Bair
1000440,110461.0,Jersey Bakley
1000450,110481.0,Dusty Baker Jr.
1000452,110472.0,Floyd Baker
1000453,110480.0,Home Run Baker
1000457,110471.0,Gene Baker
1000462,110482.0,Kirtley Baker
1000473,110494.0,Steve Balboni
1000475,110496.0,Jack Baldschun
1000482,110498.0,Kid Baldwin
1000483,110497.0,Lady Baldwin
1000484,110505.0,Mark Baldwin
1000490,110515.0,Jeff Ballard
1000497,110513.0,Neal Ball
1000498,110519.0,Win Ballou
1000503,110524.0,Dave Bancroft
1000504,110525.0,Chris Bando
1000505,110526.0,Sal Bando
1000510,110531.0,Scott Bankhead
1000512,110533.0,Ernie Banks
1000515,110539.0,Alan Bannister
1000516,110540.0,Floyd Bannister
1000518,110541.0,Jimmy Bannon
1000523,110544.0,Walter Barbare
1000524,110554.0,Bret Barberie
1000530,110550.0,Steve Barber
1000532,110552.0,Turner Barber
1000535,110557.0,George Barclay
1000536,110558.0,Ray Bare
1000537,110559.0,Jesse Barfield
1000541,110563.0,Cy Barger
1000546,110566.0,Len Barker
1000552,110570.0,Sam Barkley
1000560,110576.0,Brian Barnes
1000566,110581.0,Jesse Barnes
1000571,110593.0,Rex Barney
1000573,110587.0,Ross Barnes
1000576,110589.0,Virgil Barnes
1000577,110594.0,Clyde Barnhart
1000584,110601.0,Salome Barojas
1000588,110606.0,Bob Barr
1000592,110622.0,Bill Barrett
1000594,110620.0,Dick Barrett
1000596,110613.0,Jimmy Barrett
1000597,110614.0,Johnny Barrett
1000599,110616.0,Marty Barrett
1000600,110611.0,Red Barrett
1000603,110623.0,Francisco Barrios
1000606,110604.0,Jim Barr
1000616,110635.0,Jack Barry
1000619,110634.0,John Barry
1000621,110639.0,Dick Bartell
1000630,110648.0,Bob Barton
1000643,110664.0,Charley Bassett
1000645,110659.0,Kevin Bass
1000646,110665.0,Johnny Bassler
1000649,110666.0,Charlie Bastian
1000650,110667.0,Emil Batch
1000653,110670.0,John Bateman
1000662,110678.0,Johnny Bates
1000670,110690.0,Earl Battey
1000672,110691.0,Joe Battin
1000677,110696.0,Matt Batts
1000679,110697.0,Hank Bauer
1000681,110700.0,Russ Bauers
1000683,110702.0,Frank Baumann
1000684,110701.0,Paddy Baumann
1000686,110704.0,George Baumgardner
1000689,110705.0,Ross Baumgarten
1000690,110708.0,Stan Baumgartner
1000691,110709.0,Frank Baumholtz
1000694,110713.0,Jose Bautista
1000698,110717.0,Harry Bay
1000700,110719.0,Don Baylor
1000701,110720.0,Bill Bayne
1000717,110740.0,Gene Bearden
1000719,110738.0,Ollie Beard
1000723,110742.0,Larry Bearnarth
1000727,110746.0,Ed Beatin
1000731,110748.0,Jim Beattie
1000733,110752.0,Ginger Beaumont
1000735,110754.0,Johnny Beazley
1000737,110756.0,George Bechtel
1000738,110764.0,Boom-Boom Beck
1000739,110757.0,Clyde Beck
1000740,110768.0,Beals Becker
1000743,110774.0,Glenn Beckert
1000749,110772.0,Rich Becker
1000752,110761.0,Fred Beck
1000754,110776.0,Jake Beckley
1000755,110778.0,Bill Beckmann
1000758,110779.0,Joe Beckwith
1000760,110780.0,Julio Becquer
1000764,110784.0,Hugh Bedient
1000766,110786.0,Steve Bedrosian
1000767,110787.0,Fred Beebe
1000768,110790.0,Ed Beecher
1000776,110796.0,Joe Beggs
1000777,,Ed Begley
1000784,110804.0,Hank Behrman
1000785,110805.0,Ollie Bejma
1000786,110806.0,Mark Belanger
1000789,110809.0,Tim Belcher
1000791,110812.0,Bo Belinsky
1000792,110811.0,Stan Belinda
1000797,110834.0,Beau Bell
1000799,110815.0,Buddy Bell
1000801,110818.0,Derek Bell
1000802,110839.0,Albert Belle
1000806,110822.0,Gary Bell
1000807,110824.0,George Bell
1000808,110823.0,George Bell
1000809,110817.0,Gus Bell
1000810,110825.0,Herman Bell
1000811,110841.0,Rafael Belliard
1000815,110831.0,Les Bell
1000824,110846.0,Harry Bemis
1000826,110849.0,Johnny Bench
1000827,110850.0,Chief Bender
1000829,110852.0,Bruce Benedict
1000831,110856.0,Ray Benge
1000832,110857.0,Benny Bengough
1000833,110858.0,Juan Beniquez
1000836,110865.0,Charlie Bennett
1000838,110867.0,Dennis Bennett
1000846,110874.0,Pug Bennett
1000852,110879.0,Jack Bentley
1000853,110881.0,Al Benton
1000855,110883.0,Larry Benton
1000857,110882.0,Rube Benton
1000859,110887.0,Todd Benzinger
1000860,110886.0,Joe Benz
1000861,110888.0,Johnny Berardino
1000862,110889.0,Lou Berberet
1000864,110893.0,Bruce Berenyi
1000865,110892.0,Juan Berenguer
1000867,110897.0,Bill Bergen
1000868,110903.0,Boze Berger
1000870,110898.0,Heinie Berger
1000873,110896.0,Marty Bergen
1000875,110904.0,Wally Berger
1000879,110908.0,Dave Bergman
1000880,110894.0,Moe Berg
1000881,110909.0,Sean Bergman
1000889,110918.0,Tony Bernazard
1000891,110919.0,Bill Bernhard
1000896,110924.0,Dale Berra
1000898,110925.0,Yogi Berra
1000899,110927.0,Ray Berres
1000900,110928.0,Geronimo Berroa
1000902,110930.0,Charlie Berry
1000904,110939.0,Damon Berryhill
1000908,110929.0,Ken Berry
1000909,110933.0,Neil Berry
