"all_star_status" "team_id" "team_full_name" "link" "season" "team_code" "file_code" "team_abbreviation" "team_name" "first_year_of_play" "short_name" "franchise_name" "club_name" "active" "venue_id" "venue_name" "venue_link" "league_id" "league_name" "league_link" "sport_id" "sport_link" "sport_name" "location_name" "spring_venue_id" "spring_venue_link" "division_id" "division_name" "division_link" "spring_league_id" "spring_league_name" "spring_league_link" "spring_league_abbreviation"
"2262" "N" 118 "Kansas City Royals" "/api/v1/teams/118" 1997 "kca" "kc" "KC" "Royals" "1968" "Kansas City" "Kansas City" "Royals" TRUE 7 "Kauffman Stadium" "/api/v1/venues/7" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Kansas City" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
"2263" "N" 119 "Los Angeles Dodgers" "/api/v1/teams/119" 1997 "lan" "la" "LA" "Dodgers" "1884" "Los Angeles" "Los Angeles" "Dodgers" TRUE 22 "Dodger Stadium" "/api/v1/venues/22" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Los Angeles" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"2264" "N" 120 "Montreal Expos" "/api/v1/teams/120" 1997 "mon" "mon" "MON" "Expos" "1968" "Montreal" "Montreal" "Expos" TRUE 24 "Olympic Stadium" "/api/v1/venues/24" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Montreal" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2265" "N" 121 "New York Mets" "/api/v1/teams/121" 1997 "nyn" "nym" "NYM" "Mets" "1962" "NY Mets" "New York" "Mets" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2266" "N" 133 "Oakland Athletics" "/api/v1/teams/133" 1998 "oak" "oak" "OAK" "Athletics" "1901" "Oakland" "Oakland" "Athletics" TRUE 10 "Network Associates Coliseum" "/api/v1/venues/10" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Oakland" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2267" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1998 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 27 "Three Rivers Stadium" "/api/v1/venues/27" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2268" "N" 135 "San Diego Padres" "/api/v1/teams/135" 1998 "sdn" "sd" "SD" "Padres" "1968" "San Diego" "San Diego" "Padres" TRUE 28 "Qualcomm Stadium" "/api/v1/venues/28" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Diego" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2269" "N" 136 "Seattle Mariners" "/api/v1/teams/136" 1998 "sea" "sea" "SEA" "Mariners" "1977" "Seattle" "Seattle" "Mariners" TRUE 11 "The Kingdome" "/api/v1/venues/11" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Seattle" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2270" "N" 137 "San Francisco Giants" "/api/v1/teams/137" 1998 "sfn" "sf" "SF" "Giants" "1883" "San Francisco" "San Francisco" "Giants" TRUE 29 "3Com Park at Candlestick Point" "/api/v1/venues/29" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Francisco" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2271" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1998 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 30 "Busch Stadium" "/api/v1/venues/30" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2272" "N" 139 "Tampa Bay Devil Rays" "/api/v1/teams/139" 1998 "tba" "tb" "TB" "Devil Rays" "1996" "Tampa Bay" "Tampa Bay" "Devil Rays" TRUE 12 "Tropicana Field" "/api/v1/venues/12" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "St. Petersburg" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2273" "N" 140 "Texas Rangers" "/api/v1/teams/140" 1998 "tex" "tex" "TEX" "Rangers" "1961" "Texas" "Texas" "Rangers" TRUE 13 "The Ballpark at Arlington" "/api/v1/venues/13" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Arlington" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"2274" "N" 141 "Toronto Blue Jays" "/api/v1/teams/141" 1998 "tor" "tor" "TOR" "Blue Jays" "1977" "Toronto" "Toronto" "Blue Jays" TRUE 14 "SkyDome" "/api/v1/venues/14" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Toronto" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2275" "N" 142 "Minnesota Twins" "/api/v1/teams/142" 1998 "min" "min" "MIN" "Twins" "1901" "Minnesota" "Minnesota" "Twins" TRUE 8 "Hubert H. Humphrey Metrodome" "/api/v1/venues/8" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Minneapolis" NA NA 202 "American League Central" "/api/v1/divisions/202" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2276" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1998 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 26 "Veterans Stadium" "/api/v1/venues/26" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" 2525 "/api/v1/venues/2525" 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2277" "N" 144 "Atlanta Braves" "/api/v1/teams/144" 1998 "atl" "atl" "ATL" "Braves" "1871" "Atlanta" "Atlanta" "Braves" TRUE 16 "Turner Field" "/api/v1/venues/16" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Atlanta" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2278" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 1998 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 4 "Comiskey Park" "/api/v1/venues/4" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 202 "American League Central" "/api/v1/divisions/202" 114 "Cactus League" "/api/v1/league/114" "CL"
"2279" "N" 146 "Florida Marlins" "/api/v1/teams/146" 1998 "flo" "fla" "FLA" "Marlins" "1991" "Florida" "Florida" "Marlins" TRUE 20 "Pro Player Stadium" "/api/v1/venues/20" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Miami" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2280" "N" 147 "New York Yankees" "/api/v1/teams/147" 1998 "nya" "nyy" "NYY" "Yankees" "1903" "NY Yankees" "New York" "Yankees" TRUE 9 "Yankee Stadium" "/api/v1/venues/9" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Bronx" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2281" "N" 158 "Milwaukee Brewers" "/api/v1/teams/158" 1998 "mil" "mil" "MIL" "Brewers" "1968" "Milwaukee" "Milwaukee" "Brewers" TRUE 23 "Milwaukee County Stadium" "/api/v1/venues/23" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Milwaukee" NA NA 205 "National League Central" "/api/v1/divisions/205" 114 "Cactus League" "/api/v1/league/114" "CL"
"2282" "N" 108 "Anaheim Angels" "/api/v1/teams/108" 1998 "ana" "ana" "ANA" "Angels" "1961" "Anaheim" "Anaheim" "Angels" TRUE 1 "Edison International Field" "/api/v1/venues/1" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Anaheim" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2283" "N" 109 "Arizona Diamondbacks" "/api/v1/teams/109" 1998 "ari" "ari" "AZ" "Diamondbacks" "1996" "Arizona" "Arizona" "Diamondbacks" TRUE 15 "Bank One Ballpark" "/api/v1/venues/15" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Phoenix" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2284" "N" 110 "Baltimore Orioles" "/api/v1/teams/110" 1998 "bal" "bal" "BAL" "Orioles" "1901" "Baltimore" "Baltimore" "Orioles" TRUE 2 "Oriole Park at Camden Yards" "/api/v1/venues/2" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Baltimore" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2285" "N" 111 "Boston Red Sox" "/api/v1/teams/111" 1998 "bos" "bos" "BOS" "Red Sox" "1901" "Boston" "Boston" "Red Sox" TRUE 3 "Fenway Park" "/api/v1/venues/3" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2286" "N" 112 "Chicago Cubs" "/api/v1/teams/112" 1998 "chn" "chc" "CHC" "Cubs" "1874" "Chi Cubs" "Chicago" "Cubs" TRUE 17 "Wrigley Field" "/api/v1/venues/17" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 205 "National League Central" "/api/v1/divisions/205" 114 "Cactus League" "/api/v1/league/114" "CL"
"2287" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1998 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 18 "Cinergy Field" "/api/v1/venues/18" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA 205 "National League Central" "/api/v1/divisions/205" NA NA NA NA
"2288" "N" 114 "Cleveland Indians" "/api/v1/teams/114" 1998 "cle" "cle" "CLE" "Indians" "1901" "Cleveland" "Cleveland" "Indians" TRUE 5 "Jacobs Field" "/api/v1/venues/5" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Cleveland" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
"2289" "N" 115 "Colorado Rockies" "/api/v1/teams/115" 1998 "col" "col" "COL" "Rockies" "1992" "Colorado" "Colorado" "Rockies" TRUE 19 "Coors Field" "/api/v1/venues/19" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Denver" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2290" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 1998 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 6 "Tiger Stadium" "/api/v1/venues/6" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA 202 "American League Central" "/api/v1/divisions/202" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2291" "N" 117 "Houston Astros" "/api/v1/teams/117" 1998 "hou" "hou" "HOU" "Astros" "1962" "Houston" "Houston" "Astros" TRUE 21 "Astrodome" "/api/v1/venues/21" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Houston" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2292" "N" 118 "Kansas City Royals" "/api/v1/teams/118" 1998 "kca" "kc" "KC" "Royals" "1968" "Kansas City" "Kansas City" "Royals" TRUE 7 "Kauffman Stadium" "/api/v1/venues/7" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Kansas City" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
"2293" "N" 119 "Los Angeles Dodgers" "/api/v1/teams/119" 1998 "lan" "la" "LA" "Dodgers" "1884" "Los Angeles" "Los Angeles" "Dodgers" TRUE 22 "Dodger Stadium" "/api/v1/venues/22" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Los Angeles" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"2294" "N" 120 "Montreal Expos" "/api/v1/teams/120" 1998 "mon" "mon" "MON" "Expos" "1968" "Montreal" "Montreal" "Expos" TRUE 24 "Olympic Stadium" "/api/v1/venues/24" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Montreal" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2295" "N" 121 "New York Mets" "/api/v1/teams/121" 1998 "nyn" "nym" "NYM" "Mets" "1962" "NY Mets" "New York" "Mets" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2296" "N" 133 "Oakland Athletics" "/api/v1/teams/133" 1999 "oak" "oak" "OAK" "Athletics" "1901" "Oakland" "Oakland" "Athletics" TRUE 10 "Network Associates Coliseum" "/api/v1/venues/10" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Oakland" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2297" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 1999 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 27 "Three Rivers Stadium" "/api/v1/venues/27" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2298" "N" 135 "San Diego Padres" "/api/v1/teams/135" 1999 "sdn" "sd" "SD" "Padres" "1968" "San Diego" "San Diego" "Padres" TRUE 28 "Qualcomm Stadium" "/api/v1/venues/28" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Diego" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2299" "N" 136 "Seattle Mariners" "/api/v1/teams/136" 1999 "sea" "sea" "SEA" "Mariners" "1977" "Seattle" "Seattle" "Mariners" TRUE 680 "Safeco Field" "/api/v1/venues/680" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Seattle" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2300" "N" 137 "San Francisco Giants" "/api/v1/teams/137" 1999 "sfn" "sf" "SF" "Giants" "1883" "San Francisco" "San Francisco" "Giants" TRUE 29 "3Com Park at Candlestick Point" "/api/v1/venues/29" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Francisco" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2301" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 1999 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 30 "Busch Stadium" "/api/v1/venues/30" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2302" "N" 139 "Tampa Bay Devil Rays" "/api/v1/teams/139" 1999 "tba" "tb" "TB" "Devil Rays" "1996" "Tampa Bay" "Tampa Bay" "Devil Rays" TRUE 12 "Tropicana Field" "/api/v1/venues/12" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "St. Petersburg" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2303" "N" 140 "Texas Rangers" "/api/v1/teams/140" 1999 "tex" "tex" "TEX" "Rangers" "1961" "Texas" "Texas" "Rangers" TRUE 13 "The Ballpark at Arlington" "/api/v1/venues/13" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Arlington" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"2304" "N" 141 "Toronto Blue Jays" "/api/v1/teams/141" 1999 "tor" "tor" "TOR" "Blue Jays" "1977" "Toronto" "Toronto" "Blue Jays" TRUE 14 "SkyDome" "/api/v1/venues/14" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Toronto" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2305" "N" 142 "Minnesota Twins" "/api/v1/teams/142" 1999 "min" "min" "MIN" "Twins" "1901" "Minnesota" "Minnesota" "Twins" TRUE 8 "Hubert H. Humphrey Metrodome" "/api/v1/venues/8" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Minneapolis" NA NA 202 "American League Central" "/api/v1/divisions/202" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2306" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 1999 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 26 "Veterans Stadium" "/api/v1/venues/26" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" 2525 "/api/v1/venues/2525" 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2307" "N" 144 "Atlanta Braves" "/api/v1/teams/144" 1999 "atl" "atl" "ATL" "Braves" "1871" "Atlanta" "Atlanta" "Braves" TRUE 16 "Turner Field" "/api/v1/venues/16" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Atlanta" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2308" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 1999 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 4 "Comiskey Park" "/api/v1/venues/4" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 202 "American League Central" "/api/v1/divisions/202" 114 "Cactus League" "/api/v1/league/114" "CL"
"2309" "N" 146 "Florida Marlins" "/api/v1/teams/146" 1999 "flo" "fla" "FLA" "Marlins" "1991" "Florida" "Florida" "Marlins" TRUE 20 "Pro Player Stadium" "/api/v1/venues/20" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Miami" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2310" "N" 147 "New York Yankees" "/api/v1/teams/147" 1999 "nya" "nyy" "NYY" "Yankees" "1903" "NY Yankees" "New York" "Yankees" TRUE 9 "Yankee Stadium" "/api/v1/venues/9" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Bronx" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2311" "N" 158 "Milwaukee Brewers" "/api/v1/teams/158" 1999 "mil" "mil" "MIL" "Brewers" "1968" "Milwaukee" "Milwaukee" "Brewers" TRUE 23 "Milwaukee County Stadium" "/api/v1/venues/23" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Milwaukee" NA NA 205 "National League Central" "/api/v1/divisions/205" 114 "Cactus League" "/api/v1/league/114" "CL"
"2312" "N" 108 "Anaheim Angels" "/api/v1/teams/108" 1999 "ana" "ana" "ANA" "Angels" "1961" "Anaheim" "Anaheim" "Angels" TRUE 1 "Edison International Field" "/api/v1/venues/1" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Anaheim" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2313" "N" 109 "Arizona Diamondbacks" "/api/v1/teams/109" 1999 "ari" "ari" "AZ" "Diamondbacks" "1996" "Arizona" "Arizona" "Diamondbacks" TRUE 15 "Bank One Ballpark" "/api/v1/venues/15" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Phoenix" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2314" "N" 110 "Baltimore Orioles" "/api/v1/teams/110" 1999 "bal" "bal" "BAL" "Orioles" "1901" "Baltimore" "Baltimore" "Orioles" TRUE 2 "Oriole Park at Camden Yards" "/api/v1/venues/2" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Baltimore" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2315" "N" 111 "Boston Red Sox" "/api/v1/teams/111" 1999 "bos" "bos" "BOS" "Red Sox" "1901" "Boston" "Boston" "Red Sox" TRUE 3 "Fenway Park" "/api/v1/venues/3" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2316" "N" 112 "Chicago Cubs" "/api/v1/teams/112" 1999 "chn" "chc" "CHC" "Cubs" "1874" "Chi Cubs" "Chicago" "Cubs" TRUE 17 "Wrigley Field" "/api/v1/venues/17" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 205 "National League Central" "/api/v1/divisions/205" 114 "Cactus League" "/api/v1/league/114" "CL"
"2317" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 1999 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 18 "Cinergy Field" "/api/v1/venues/18" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA 205 "National League Central" "/api/v1/divisions/205" NA NA NA NA
"2318" "N" 114 "Cleveland Indians" "/api/v1/teams/114" 1999 "cle" "cle" "CLE" "Indians" "1901" "Cleveland" "Cleveland" "Indians" TRUE 5 "Jacobs Field" "/api/v1/venues/5" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Cleveland" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
"2319" "N" 115 "Colorado Rockies" "/api/v1/teams/115" 1999 "col" "col" "COL" "Rockies" "1992" "Colorado" "Colorado" "Rockies" TRUE 19 "Coors Field" "/api/v1/venues/19" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Denver" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2320" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 1999 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 6 "Tiger Stadium" "/api/v1/venues/6" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA 202 "American League Central" "/api/v1/divisions/202" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2321" "N" 117 "Houston Astros" "/api/v1/teams/117" 1999 "hou" "hou" "HOU" "Astros" "1962" "Houston" "Houston" "Astros" TRUE 21 "Astrodome" "/api/v1/venues/21" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Houston" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2322" "N" 118 "Kansas City Royals" "/api/v1/teams/118" 1999 "kca" "kc" "KC" "Royals" "1968" "Kansas City" "Kansas City" "Royals" TRUE 7 "Kauffman Stadium" "/api/v1/venues/7" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Kansas City" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
"2323" "N" 119 "Los Angeles Dodgers" "/api/v1/teams/119" 1999 "lan" "la" "LA" "Dodgers" "1884" "Los Angeles" "Los Angeles" "Dodgers" TRUE 22 "Dodger Stadium" "/api/v1/venues/22" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Los Angeles" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"2324" "N" 120 "Montreal Expos" "/api/v1/teams/120" 1999 "mon" "mon" "MON" "Expos" "1968" "Montreal" "Montreal" "Expos" TRUE 24 "Olympic Stadium" "/api/v1/venues/24" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Montreal" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2325" "N" 121 "New York Mets" "/api/v1/teams/121" 1999 "nyn" "nym" "NYM" "Mets" "1962" "NY Mets" "New York" "Mets" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2326" "N" 133 "Oakland Athletics" "/api/v1/teams/133" 2000 "oak" "oak" "OAK" "Athletics" "1901" "Oakland" "Oakland" "Athletics" TRUE 10 "Network Associates Coliseum" "/api/v1/venues/10" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Oakland" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2327" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 2000 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 27 "Three Rivers Stadium" "/api/v1/venues/27" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
