Name,Team,G,GS,IP,TBF,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Justin Dunn","SEA",11,11,50.1,218,0.3135,0.8696,0.7931,0.4391,0.0966,0.254,0.2248,97.51903185781538,0.133,156.44517871163254,0.0917,0.23846153846153847,81.77580843996164,0.7955,110.59653720294509,0.086956521,20.03455846449908,0.0882,0.375,3.7549692589521464,90.64332367735175,4.95,4.739567722887339,113.50043587003537,5.608591577133608,130.61856534145403,5.177187680676447,1.3112591063007495,100.77616346638989,113.44200230149593,97.17974683544304,102.12428078250865,0.4733630120754242,1.1401599645614624,"Justin Dunn",19268,643290
"Luke Weaver","ARI",13,13,65.2,275,0.3349,0.8314,0.778,0.4265,0.1127,0.2723,0.2255,96.71470035210982,0.0727,81.98409929749927,0.1527,0.2596685082872928,90.30880162050948,0.7075,97.88651055491259,0.146666666,14.729946883267196,0.0938,0.4115,4.248728660846798,101.01452650208248,4.6,4.418760595187114,107.61009942122088,4.256227683501892,100.20324347029306,4.286162515737752,1.187816614860395,91.8566405621402,96.24009049773755,103.97601809954752,102.12407239819007,0.5877060294151306,0.7939000129699707,"Luke Weaver",16918,596133
"Sonny Gray","CIN",26,26,135.1,575,0.2951,0.8754,0.7531,0.4008,0.1059,0.3007,0.2696,115.63714179062774,0.087,98.02446669839452,0.1826,0.27988338192419826,97.33923062824718,0.724,100.16874613565956,0.165217391,8.752331680126405,0.047,0.3204,4.189665722310612,94.89916476724822,3.25,3.9902294174284667,89.05333728636158,3.664376869134454,86.13002060932803,3.854439589381184,1.2192148927358923,94.28474292154247,108.18067567567562,99.77085585585587,102.11864864864859,2.4587600231170654,2.261229991912842,"Sonny Gray",12768,543243
"Luke Farrell","MIN",1,1,1,10,0.5,1,0.8947,0.4706,0.0588,0.2059,0.1,43.38601829406857,0,0,0.1,0.75,257.1981071902019,0.3571,49.655588140446916,0.5,-1.7661333084106445,0.1111,0.6667,45,1053.9324513488937,,14.170030307769775,333.0231406188937,4.698750299215317,109.58682911497257,4.6030379766082765,7,537.981502568823,101.42121212121212,106.63030303030304,102.10000000000001,-0.09288270026445389,-0.3254140019416809,"Luke Farrell",15101,608652
"Paolo Espino","WSN",19,19,86,360,0.3177,0.8886,0.8073,0.4263,0.0879,0.276,0.2,85.79529887242666,0.0583,65.75807992668956,0.1417,0.296,102.9443479919237,0.7701,106.53897892195168,0.152380952,16.56521309581712,0.109,0.4098,4.5,106.81555013343709,,4.68165821474652,109.0100617580821,4.4172140234778094,104.03122948476467,4.453917509099223,1.2906976744186047,99.8126738338261,97.61286337209307,101.48713662790696,102.01380813953489,0.9277970194816589,1.2500100135803223,"Paolo Espino",8246,502179
"Tylor Megill","NYM",18,18,89.2,379,0.3026,0.8262,0.7562,0.4492,0.121,0.2677,0.2612,112.05454588489185,0.0712,80.30764363448522,0.19,0.2974137931034483,103.436043969052,0.7854,108.65691433598916,0.188118811,13.684448740433673,0.0996,0.4183,4.516726831083741,112.87652744644716,3.84,4.686758330059624,111.97766084036655,3.919476399422269,92.19586094327255,3.849270929795122,1.2825273717892103,99.18084519755095,96.03056628056628,102.57297297297296,101.91029601029604,0.6865010261535645,0.9100130200386047,"Tylor Megill",21318,656731
"Blake Snell","SDP",27,27,128.2,550,0.2861,0.8341,0.7078,0.3984,0.1291,0.2923,0.3091,132.59273458202514,0.1255,141.42257219001135,0.1836,0.2910958904109589,101.23877243744815,0.7437,102.88699907308438,0.142857142,12.53893310546875,0.1104,0.4091,4.196880076078697,105.6286649551457,4.82,3.8228783196042397,91.14080280951147,3.7421141774570184,87.97848383363612,4.016329377259821,1.3212400239507012,102.17458524994379,113.82749786507256,97.4927412467976,101.84577284372335,2.1317501068115234,1.7351800203323364,"Blake Snell",13543,605483
"Tyler Anderson","- - -",31,31,167,703,0.3719,0.8289,0.7851,0.445,0.1153,0.2671,0.1906,82.10137581604245,0.0541,61.83570998410538,0.1366,0.28429423459244535,98.2942350061365,0.7126,98.78518853631111,0.122171945,18.160958904109588,0.0849,0.3302,4.526954276933222,107.54554998732578,4.21,4.367637259339411,103.59479682400587,4.6007128838583045,107.90064324024439,4.5683637555194085,1.245511229632421,96.07794837874316,89.99415354985321,107.43424808454725,101.74261974212153,2.0543180108070374,1.8763460516929626,"Tyler Anderson",12880,542881
"Adrian Morejon","SDP",2,2,4.2,20,0.2826,0.6923,0.6923,0.425,0.15,0.3,0.15,64.34647415431999,0.1,112.72813766134288,0.05,0.23076923076923078,80.25806756127112,1,138.34626840958015,0.666666666,2.787646738688151,0.1333,0.4,3.8571402296745916,97.07796401606575,5.92,8.741455083966407,209.71198345402507,4.30426096095824,101.34539450223554,4.940005236609486,1.4999989782067855,115.99843381624378,112.09624999999998,103.11875,101.72875000000002,-0.16417500376701355,0.08963309973478317,"Adrian Morejon",20039,670970
"Lance McCullers Jr.","HOU",28,28,162.1,684,0.2802,0.8682,0.7208,0.4125,0.1159,0.3138,0.2705,117.34522480653138,0.1111,130.67068645571734,0.1594,0.2725,93.44864561244005,0.785,109.14811041101531,0.117117117,5.149440199209246,0.0533,0.4044,3.160170905062717,73.69063903823414,3.37,3.5211604083322996,83.51663592810084,3.686523955833869,86.18837712980522,4.01520346186188,1.2197150861645574,93.74059353723857,106.17646424721522,97.7622349982034,101.65688106360044,3.178960084915161,4.722929954528809,"Lance McCullers Jr.",14120,621121
"Joe Ryan","MIN",5,5,26.2,100,0.3408,0.8239,0.7752,0.4587,0.1189,0.2937,0.3,130.1580548822057,0.05,58.80180896387461,0.25,0.19672131147540983,67.46179860726608,0.5844,81.25459874999757,0.117647058,24.6028568328373,0.1077,0.2923,4.049994882351666,94.85380076238592,3.03,3.4325299760703465,81.41720603220942,3.732088592089079,87.241641511443,3.422859031476404,0.7874990049017129,60.52284256121091,95.33640776699029,103.99514563106796,101.5883495145631,0.5645009875297546,0.5041379928588867,"Joe Ryan",21390,657746
"Nestor Cortes","NYY",14,14,73.1,295,0.2973,0.8387,0.7941,0.422,0.0992,0.2594,0.2542,110.3034362820238,0.0576,67.7715756754932,0.1966,0.2553191489361702,87.55680244772832,0.8738,121.48745830499116,0.12037037,25.183889678030305,0.0796,0.3731,3.0681833078060605,72.41388068958501,,4.206394447295378,97.2265469335795,4.500270220038545,104.99879736397534,4.126462727312745,1.0636368800394342,81.74528098731854,98.38832360300249,101.92977481234362,101.57964970809006,1.206779956817627,2.1709399223327637,"Nestor Cortes",17874,641482
"Chris Bassitt","OAK",27,27,157.1,637,0.2947,0.8494,0.7884,0.4813,0.1008,0.2806,0.2496,108.2947707984736,0.0612,72.00221412177686,0.1884,0.2711864406779661,92.99818565069448,0.7821,108.73300586185462,0.092024539,12.533145814994132,0.0654,0.3271,3.1461932552450182,76.2273805003052,3.42,3.3416408489649583,80.48764209457518,3.9301422039569998,91.81981511666618,3.8550903276049597,1.0550870310518647,81.0881866151658,96.91076987799745,103.33298275136725,101.577871266302,3.3010499477386475,4.436039924621582,"Chris Bassitt",12304,605135
"Bailey Ober","MIN",20,20,92.1,379,0.3543,0.8691,0.7736,0.4282,0.1138,0.2818,0.2533,109.8959829991178,0.0501,58.956958712861976,0.2032,0.2962962962962963,101.60912876649952,0.7976,110.89748013862075,0.168067226,19.678731595552886,0.0951,0.4183,4.19133735625678,98.16414342910888,4.54,4.5563124307694345,107.75018168315698,4.014350194614983,93.76635270587389,3.821534426467585,1.2021665285387666,92.39190790874736,86.87466124661246,106.12140921409217,101.5350948509485,0.8811759948730469,1.3863600492477417,"Bailey Ober",21224,641927
"Huascar Ynoa","ATL",17,17,90,368,0.3407,0.8744,0.7178,0.4142,0.1328,0.3079,0.2717,116.569699368416,0.0679,76.58161457289319,0.2038,0.27111111111111114,94.28836677938963,0.7346,101.62877531689023,0.186666666,7.602820763221154,0.0879,0.4226,4.1,96.31799492397988,,3.936696974436442,94.00717326258352,3.3847747486498623,79.48154964594238,3.600177030440784,1.1111111111111112,85.92482432141183,107.34059945504085,99.41137602179836,101.52152588555856,1.3710600137710571,1.6345399618148804,"Huascar Ynoa",20468,660623
"Miguel Díaz","SDP",2,2,5,22,0.2708,0.8519,0.825,0.4783,0.0761,0.2826,0.2273,97.49465769258215,0.1364,153.72018731009254,0.0909,0.2857142857142857,99.36713126633566,0.7143,98.8187631101726,0,8.731071472167969,0.1429,0.3571,3.6,90.60616146883535,,2.9700303077697754,70.58136041019131,3.6757743060588837,86.40103260422191,4.582314339661458,1.4,108.26527864497892,99.66847826086956,98.8195652173913,101.47065217391305,0.12613500654697418,0.10881499946117401,"Miguel Diaz",18815,622766
"Julio Teheran","DET",1,1,5,20,0.2979,0.9655,0.8837,0.4778,0.0556,0.2222,0.15,65.07902744110285,0.15,176.4054268916238,0,0.23076923076923078,79.13787913544674,1,139.0356468488656,0.166666666,18.905500139508927,0.2143,0.5,1.8,41.502247277989,15.86,6.370030307769776,149.51118326875087,5.887262302637101,137.06027043340308,6.324215476608277,1.4,107.59630051376459,99.24482758620688,108.38620689655173,101.46206896551725,-0.0293550007045269,0.2535560131072998,"Julio Teheran",6797,527054
"Luis Garcia","HOU",28,28,149.1,609,0.3196,0.817,0.7168,0.4155,0.1317,0.2949,0.2627,113.98625454017414,0.0805,94.62360049634579,0.1823,0.29210526315789476,100.1718943793418,0.7687,106.88140808936886,0.114649681,15.401729981711195,0.0704,0.3819,3.5558116858135955,82.91641284572368,,3.6186920459044476,85.80265976022847,3.9066693950023534,91.27722165733421,3.948540633291237,1.1919670057906215,91.60802868395707,105.42118573797683,99.58014096185735,101.45236318407966,3.011699914932251,3.5925300121307373,"Luis Garcia",23735,677651
"Eduardo Rodriguez","BOS",31,31,156.2,672,0.3375,0.8359,0.7597,0.4047,0.1168,0.2801,0.2738,118.79504973968189,0.0699,82.25253017188913,0.2039,0.36428571428571427,124.92479492095521,0.6893,95.83732851657393,0.128378378,12.172896461925287,0.0683,0.3371,4.768074734918887,103.92924205187866,,3.3359873935902455,77.57421879979807,3.4261485551341826,80.16958365418976,3.6504716513606095,1.397869299795497,107.4325466141157,86.28416389811737,106.34957548911034,101.37600590623843,3.868350028991699,1.97707998752594,"Eduardo Rodriguez",13164,593958
"Chris Sale","BOS",9,9,42.2,183,0.3634,0.785,0.7339,0.413,0.1291,0.3057,0.2842,123.28267473244559,0.0656,77.11712593162105,0.2186,0.3577981651376147,122.70001443936238,0.7985,111.01705635633665,0.166666666,5.68200897752193,0.0348,0.3217,3.1640601425914894,68.9666984491355,3.45,3.6856549235994995,85.60415658875978,3.346208922897566,78.32171271225012,3.4419667649315477,1.33593650464974,102.67273258685836,97.948087431694,103.1405737704918,101.36434426229506,0.8149949908256531,0.9954910278320312,"Chris Sale",10603,519242
"Corey Kluber","NYY",16,16,80,341,0.3408,0.8636,0.7337,0.3969,0.1248,0.2922,0.2405,104.3300145744818,0.0968,113.80995218838261,0.1437,0.30985915492957744,106.2602508579238,0.744,103.44914199402334,0.096385542,13.932706780389909,0.0679,0.3439,3.825,90.27592743007347,4.03,3.8450303077697754,88.95659310481734,4.37555380333215,102.11587388826511,4.371239972889915,1.3375,102.79289424082867,106.69429429429431,99.88483483483485,101.34234234234236,1.4323500394821167,1.3663899898529053,"Corey Kluber",2429,446372
"Derek Holland","DET",1,1,2.2,13,0.3636,0.6667,0.6957,0.5217,0.1522,0.3261,0.2308,100.12158034488117,0,0,0.2308,0.3333333333333333,114.31026986231197,0.3846,53.47524870246485,0.25,9.154100036621093,0.1,0.3,10.124987024830519,233.44984177274796,,5.795026943836946,136.1037027523654,3.5665697931886355,83.41553710896635,3.3440679898871157,1.4999980777526694,115.28160281710389,93.61521739130433,108.50434782608697,101.16739130434782,-0.012759200297296047,-0.10614799708127975,"Derek Holland",4141,502706
"Tarik Skubal","DET",29,29,143.2,607,0.3041,0.8366,0.7696,0.4639,0.1114,0.2739,0.2619,113.64706568617243,0.0725,85.24809189458705,0.1895,0.273972602739726,93.9536464621742,0.805,111.92677618712843,0.209876543,13.661944148516413,0.1429,0.4612,4.385140410442043,101.10732314603767,,5.056336738293258,118.87949997425994,3.969283534715548,92.72459946097594,3.871464209920419,1.238976179458228,95.22089523884532,91.33642000826788,102.21310458867305,101.10429929723027,0.7014899849891663,2.062880039215088,"Tarik Skubal",22267,669373
"Danny Coulombe","MIN",1,1,1.2,8,0.4375,0.9091,0.7778,0.5,0.125,0.2813,0.25,108.46504573517142,0,0,0.25,0,0,1.25,173.79455856108206,0.5,16.966332753499348,0.3333,0.5,5.399989314100431,126.4716438903933,,16.37000418668194,384.57391750090767,5.004490667338137,116.65427146146496,3.7658549642115244,1.1999976253556512,92.22521793826468,86.36875,102.54375,100.9875,-0.15973399579524994,-0.16512499749660492,"Danny Coulombe",13293,543056
"Ljay Newsome","SEA",1,1,2,15,0.0909,0.913,0.92,0.5769,0.0385,0.2308,0.0667,28.924011906805593,0.1333,156.80482351165358,-0.0667,0.4444444444444444,152.4136931497493,0.2083,28.965759713835126,0.5,18.913273204456676,0.3333,0.5833,36,869.0243321180408,,24.670030307769775,586.5894058903441,10.463110294938087,242.83479432260373,7.898651313465743,4.5,345.8452516513862,67.5923076923077,104.86153846153849,100.92307692307692,-0.32217100262641907,-0.4447120130062103,"Ljay Newsome",19942,664714
"Taijuan Walker","NYM",29,29,154.1,631,0.2878,0.8462,0.7903,0.4561,0.0952,0.2844,0.2219,95.17703496602175,0.0872,98.25748815903566,0.1347,0.2457002457002457,85.45084998333535,0.6978,96.54245013317623,0.148571428,12.119270450367647,0.1016,0.3903,4.431975228899644,110.75851878490315,,4.673273367864391,111.6525481598408,4.483832339962726,105.6153016728152,4.484791082734397,1.1727887667117478,90.69450187124897,100.37076670766707,101.21365313653135,100.83952439524397,1.2495499849319458,1.335479974746704,"Taijuan Walker",11836,592836
"Steven Matz","TOR",29,29,150.2,647,0.2853,0.8667,0.7982,0.4734,0.0943,0.2785,0.2226,96.5623896781394,0.0665,78.16005480801937,0.1561,0.3211009174311927,110.11539757378677,0.7536,104.77383720985985,0.123287671,9.61019998960643,0.0705,0.3789,3.823000202651114,85.0407730759786,4.06,3.78728554882282,88.97954515324813,3.943899526729937,92.13782704991787,4.123203811398319,1.3340677790501283,102.52911261457723,98.78755381604697,101.38293542074366,100.82802348336597,2.74249005317688,3.0016300678253174,"Steven Matz",13361,571927
"Luis Castillo","CIN",33,33,187.2,803,0.3387,0.8222,0.7317,0.3963,0.1312,0.2762,0.2391,102.56972202096011,0.0934,105.28779875535011,0.1457,0.3176470588235294,110.47286946669081,0.7149,98.90236603686506,0.149606299,4.183560501276751,0.0454,0.3667,3.9804545837061633,90.16037088022239,3.63,3.750846304589015,83.6537565104653,3.6286816212214834,85.28124729219822,4.026880251092644,1.3641183044561953,105.49046309761869,101.8013968253968,103.36295238095238,100.77819047619056,3.846359968185425,3.0191800594329834,"Luis Castillo",15689,622491
"Griffin Jax","MIN",14,14,69.1,303,0.3146,0.8854,0.7878,0.4288,0.1024,0.2595,0.1782,77.32161642235039,0.0792,93.15137960531726,0.099,0.24752475247524752,84.88386375914254,0.6407,89.07576251101234,0.157894736,18.978812161101597,0.1227,0.4136,6.100964671410245,142.88899226071993,,6.24214726996926,147.25342146638985,5.768162019537053,134.30716854689535,5.1706482366247455,1.3269237583209044,101.98006247082141,95.41980886185928,99.03405734144222,100.68592528236317,-0.5503330230712891,-0.5670599937438965,"Griffin Jax",20253,643377
"Elieser Hernández","MIA",11,11,51.2,225,0.3045,0.861,0.7871,0.5061,0.1088,0.2885,0.2356,101.04779621142667,0.0622,70.14195207210636,0.1733,0.2887323943661972,100.4167840614026,0.8523,117.90875144770685,0.2,17.559466145833333,0.0968,0.3935,4.180642589050668,99.17067757161597,4.66,5.3764805631020725,128.93252749335446,4.325192172293131,101.84310371326487,4.071954153136759,1.3161282224789144,101.77927767085748,88.44413202933987,104.59657701711494,100.65647921760392,0.038150399923324585,0.7025870084762573,"Elieser Hernandez",16933,622694
"Jack Flaherty","STL",15,15,76.1,314,0.2733,0.8307,0.7436,0.4143,0.1146,0.28,0.2611,112.02570836903485,0.0796,89.75170151449946,0.1815,0.2328042328042328,80.96581066145868,0.7407,102.47871723795103,0.16,13.523316043106156,0.0945,0.4179,3.3013115834852385,80.5896813112667,,4.283567945056463,102.5390891719246,3.973441158648205,93.47905269495853,3.9476806971340945,1.0611358661202552,82.06012158977892,100.39306402439027,99.56875000000001,100.64702743902438,0.8828269839286804,1.3451600074768066,"Jack Flaherty",17479,656427
"Miguel Castro","NYM",2,2,2,8,0.4091,0.6667,0.6,0.3333,0.1818,0.3333,0.25,107.2441235905333,0.125,140.9101720766786,0.125,0.2,69.55699188643497,1,138.34626840958015,0,-3.2367801666259766,0,0.2,0,0,,2.6700303077697756,63.35580756963265,3.552210305631161,83.46288725847243,4.240802976608276,1,77.33234188927067,108.08181818181818,94.28484848484848,100.55757575757575,0.056464601308107376,0.13230299949645996,"Miguel Castro",15684,612434
"Tyler Alexander","DET",15,15,66.2,277,0.3339,0.897,0.8403,0.4173,0.0778,0.2451,0.1877,81.44667660831566,0.065,76.42112302396485,0.1227,0.27692307692307694,94.9654549625361,0.8123,112.94212195497384,0.097826086,19.270541487068964,0.0931,0.3971,3.3749981975565047,77.81667208764289,,4.310029698944417,101.47769379894893,4.989846129980697,116.31575082678327,4.730763436903714,1.2149993511203416,93.37816807655234,85.01313229571984,106.79523346303502,100.54027237354083,0.9378049969673157,1.8359999656677246,"Tyler Alexander",17735,641302
"Jakob Junis","KCR",6,6,27.1,113,0.3102,0.8889,0.75,0.4181,0.1093,0.3017,0.2743,119.02358992964773,0.0708,83.25919832477182,0.2035,0.323943661971831,111.0902622605567,0.6376,88.64688884463729,0.111111111,11.25924352697424,0.1216,0.473,4.609761780468414,102.37835919038298,,3.206615718725874,75.5007183973436,3.522630250424512,82.39983811205822,3.679196689998082,1.24390397250735,95.59961831154743,89.94833333333332,100.78904761904761,100.48714285714286,0.7462509870529175,0.3747999966144562,"Jakob Junis",13619,596001
"Alex Cobb","LAA",18,18,93.1,393,0.3463,0.8418,0.7479,0.3631,0.1121,0.3002,0.2494,108.18905295541681,0.084,98.7511287945751,0.1654,0.31496062992125984,108.00970380690893,0.6579,91.47082017822369,0.081967213,3.047210931777954,0.0425,0.3745,3.7607157203134833,85.34717252515173,3.95,2.923601642336128,66.89447735103495,3.380308528046218,79.10995338490295,3.8287166809929176,1.264286196572624,97.1660839584518,92.12878883956877,102.14470513633484,100.43753963221309,2.4884700775146484,1.429069995880127,"Alex Cobb",6562,502171
"Pedro Avila","SDP",1,1,4,20,0.186,0.9667,0.8421,0.4881,0.0714,0.2381,0.25,107.2441235905333,0.15,169.09220649201433,0.1,0.2727272727272727,94.85044348150223,0.8929,123.52345381854263,0.25,17.79425048828125,0.1667,0.4167,2.25,56.62885091802209,8.21,6.170030307769776,147.72314272649254,4.684390303492546,110.38423473631553,5.023272976608276,1.75,135.33159830622367,91.93333333333332,96.55238095238096,100.43690476190477,-0.036566801369190216,0.04542979970574379,"Pedro Avila",18864,658648
"Kenta Maeda","MIN",21,21,106.1,453,0.3519,0.8408,0.7246,0.3837,0.1358,0.2828,0.2494,108.22560827899066,0.0706,83.0754026865296,0.1788,0.3157894736842105,108.29393986955868,0.6933,96.39502427118035,0.144144144,14.975824323968855,0.0631,0.3621,4.655186998839587,109.02783655943344,3.73,4.101067707537693,97.08268268283331,3.9867472195063223,93.128287028221,3.9751359618658357,1.2978097087674,99.74251673872749,101.7927724449464,101.60079051383396,100.42286843591188,1.5995999574661255,0.7964800000190735,"Kenta Maeda",18498,628317
"Griffin Canning","LAA",13,13,60.1,268,0.3179,0.805,0.7165,0.4226,0.139,0.2686,0.2239,97.13287677128992,0.1045,122.86945046048008,0.1194,0.30120481927710846,103.2924125261855,0.7182,99.8494481994929,0.178082191,16.905593441031073,0.0894,0.3855,5.5193399246700166,125.25808697300403,,5.424175141869242,123.29903726502671,4.757847934782902,110.95292000690262,4.720221998703716,1.508288087522437,115.91872737599671,106.79642512077294,100.02908212560384,100.41845410628018,0.19178999960422516,0.14143000543117523,"Griffin Canning",19867,656288
"Merrill Kelly","ARI",27,27,158,667,0.3112,0.9014,0.8183,0.4472,0.0882,0.261,0.1949,83.60861178328742,0.0615,69.29315766861566,0.1334,0.30148619957537154,104.85236568868115,0.7055,97.60151073971423,0.125748502,12.925938305412371,0.063,0.3943,4.443037974683544,105.63427629054073,4.48,4.106739168529269,99.93822403578504,4.243752581729919,99.906606407053,4.425011134232236,1.2911392405063291,99.84682117348869,91.66895127993396,103.63431048720065,100.35359207266727,2.2202200889587402,1.8777799606323242,"Merrill Kelly",11156,518876
"Reiver Sanmartin","CIN",2,2,11.2,47,0.3611,0.8837,0.7561,0.4033,0.1105,0.3039,0.234,100.39875391750377,0.0426,47.96941972977417,0.1915,0.35294117647058826,122.74763274076759,0.8571,118.5825157598764,0,3.796382230870864,0.0294,0.3529,1.5428526866807994,34.94680507450229,3.2,1.7986056973868423,39.618566527608436,3.4621403171870093,81.3211735196583,3.6934514557438933,1.1999965340850662,92.79854223980617,90.55777777777777,101.57277777777777,100.23722222222223,0.5058310031890869,0.632224977016449,"Reiver Sanmartin",19754,665665
"Yusei Kikuchi","SEA",29,29,157,666,0.3265,0.8475,0.7417,0.4487,0.1245,0.2884,0.2447,106.18499940561128,0.0931,109.48084540884426,0.1517,0.2885085574572127,98.93847318156097,0.7463,103.7579453099936,0.20610687,7.857418468386628,0.1101,0.4702,4.414012738853503,106.5523464539636,5.19,4.609520753629648,110.41351370361008,3.846024953882406,89.87537507135015,4.1594084168031955,1.3184713375796178,101.33045589785839,106.0110503709488,98.11354939476766,100.17364310816085,1.0745600461959839,1.666409969329834,"Yusei Kikuchi",20633,579328
"Aaron Civale","CLE",21,21,124.1,498,0.3313,0.8827,0.8013,0.3976,0.0938,0.2577,0.1988,86.24931316252655,0.0622,73.20707024366372,0.1365,0.24926686217008798,85.48128684718344,0.7852,109.1705889992196,0.171641791,12.083028157552084,0.0824,0.3929,3.8364714058015257,90.58819931236297,4.76,4.826871208388464,114.27967271364162,4.323579560306351,100.91444612672117,4.407615500408518,1.1179654620679498,85.9206770147663,89.65265370467687,104.01303205465051,100.11770888071467,0.7232319712638855,2.320240020751953,"Aaron Civale",19479,650644
"Tanner Houck","BOS",13,13,58.2,243,0.3172,0.829,0.7124,0.4039,0.1343,0.3079,0.3004,130.3365978924098,0.0617,72.59482580873185,0.2387,0.32413793103448274,111.15688310748956,0.6627,92.13205508386022,0.09090909,8.763605442176871,0.094,0.3758,3.6818161867877643,80.25217450239901,,2.6416215031844947,61.628457686126424,3.078527626870806,72.13403740290556,3.2133154501896333,1.1249993904073723,86.46126606290973,105.43022035676807,99.44533053515217,100.05215110178382,1.840999960899353,1.1628700494766235,"Tanner Houck",19879,656557
"Jordan Lyles","TEX",30,30,167,720,0.3153,0.8667,0.7819,0.4158,0.1047,0.2634,0.1944,84.36170204563992,0.0736,86.56932973281137,0.1208,0.3070539419087137,105.29825688561519,0.7521,104.5651907247388,0.189054726,15.00935297947304,0.0962,0.4365,5.389221556886228,121.71956529271934,,5.529311744895524,125.28790689803317,4.694798925376224,109.49548982939284,4.673627490835143,1.4311377245508983,109.98937477668838,93.87436174038113,100.845055735347,100.002049622438,0.07804960012435913,0.8382229804992676,"Jordan Lyles",7593,543475
"Vince Velasquez","- - -",21,21,89,391,0.2826,0.8076,0.7569,0.4364,0.1136,0.2691,0.2276,97.64426565647517,0.1049,118.20597529622133,0.1228,0.2777777777777778,96.60693317560411,0.6845,94.7013146022313,0.196581196,20.46789863165908,0.1245,0.4319,6.2696630557127335,150.38659666305966,,6.046434863795689,140.41121456489853,5.006323824646361,118.03927563451066,4.753238654333901,1.449438233309933,112.08845300570418,103.26086419753085,99.47814814814815,100.00037037037039,-0.34440039843320847,-0.6956339925527573,"Vince Velasquez",11189,592826
"Matthew Boyd","DET",15,15,78.2,337,0.3572,0.8363,0.7926,0.4525,0.1053,0.2726,0.1988,86.25706884715679,0.0682,80.26359661684381,0.1306,0.2943722943722944,100.94932922905473,0.7415,103.09846684168372,0.092783505,17.08470334845074,0.0792,0.3583,3.8898287479723117,89.68701920409845,4.18,4.097995989475589,96.53365693440573,4.7862531303295395,111.60952967575102,4.562704416296519,1.2711858653504287,97.69635455506759,88.24464566929136,102.45393700787405,100.0002362204724,1.3678699731826782,1.4885400533676147,"Matthew Boyd",15440,571510
"Alex Wood","SFG",26,26,138.2,585,0.3218,0.8297,0.734,0.4478,0.1248,0.3226,0.2598,111.46055886323187,0.0667,75.15209102270767,0.1932,0.30494505494505497,106.05530356310825,0.7294,100.91342508486063,0.14,7.124784736223118,0.0529,0.4048,3.829317512355462,94.87945185787655,3.89,3.48012569954244,85.54676875262824,3.4400007950666724,80.79473269830405,3.602515416031544,1.1826894011794649,91.46014112082716,98.66178107606675,101.00653988868275,99.93520408163262,2.5251400470733643,2.240070104598999,"Alex Wood",13781,622072
"Brandon Bielak","HOU",2,2,5.2,27,0.2857,0.75,0.5962,0.3578,0.1927,0.3394,0.3333,144.6200608356085,0.1481,174.22758194095647,0.1852,0.5,171.46540479346794,0.7273,101.11683403398347,0,14.48335702078683,0,0.5714,4.7647032094264254,111.10602397093781,,2.111207372341681,50.469039038620416,3.667994730527585,85.7600587092402,4.063278663996586,1.9411753816181734,149.18806407893618,107.90642201834862,95.83944954128442,99.73027522935779,0.20174600183963776,0.06474509835243225,"Brandon Bielak",19866,656232
"Jesse Chavez","ATL",4,4,7,28,0.2462,0.8667,0.7826,0.4248,0.0885,0.292,0.1786,76.60294517668008,0.1071,120.78014733325575,0.0714,0.2,69.55699188643497,0.7143,98.8187631101726,0,18.354200744628905,0.05,0.15,2.5714285714285716,60.40849855859366,,3.0271731649126328,72.05283438435339,5.5476874445165905,130.91199741896122,5.50432338865894,1,77.33234188927067,93.31858407079648,102.18141592920354,99.7283185840708,0.1681160032749176,0.253150999546051,"Jesse Chavez",5448,445926
"Deivi García","NYY",2,2,8.1,38,0.2979,0.8205,0.7313,0.3856,0.1176,0.281,0.1842,79.92161250995994,0.1053,123.7932809769668,0.0789,0.28,96.02062668434206,0.5172,71.91498970626425,0.066666666,25.529383732722355,0.1538,0.3077,6.480002471924771,152.93810010514443,7.21,4.85003094863916,111.95640960231835,6.465879557337475,150.43548847670004,5.652261540414567,1.4400005493166157,110.67052274589764,88.94509803921568,93.28888888888889,99.7248366013072,0.08824890106916428,-0.1457729935646057,"Deivi Garcia",20276,665620
"Cristian Javier","HOU",9,9,48.2,194,0.2787,0.8225,0.7204,0.3874,0.1259,0.2736,0.299,129.71077627152704,0.1082,127.30288458551836,0.1907,0.20952380952380953,71.85216962773895,0.8333,115.86303899437615,0.125,22.469464983258927,0.1071,0.4107,3.143833562881285,73.3096757227352,,4.1357831015960524,97.92264980773082,4.296142443982127,100.2802144125186,3.9934203308655376,1.0273965891768906,78.96005153992391,101.10557575757578,96.238303030303,99.69200000000001,0.7071790099143982,1.4966800212860107,"Cristian Javier",17606,664299
