Name,Team,G,GS,IP,TBF,O-Swing%,Z-Contact%,Contact%,Zone%,SwStr%,CSW%,K%,K%+,BB%,BB%+,K-BB%,BABIP,BABIP+,LOB%,LOB%+,HR/FB,LA,Barrel%,HardHit%,ERA,ERA-,xERA,FIP,FIP-,xFIP,xFIP-,SIERA,WHIP,WHIP+,Stuff+,Location+,Pitching+,WAR,RA9-WAR,NameASCII,PlayerId,MLBAMID
"Shohei Ohtani","LAA",23,23,132,531,0.292,0.8271,0.7218,0.457,0.1292,0.3004,0.3145,135.59289930973287,0.1036,121.42181622081607,0.2109,0.2392857142857143,81.5984136679153,0.8029,111.5651231672957,0.166666666,11.474511554345538,0.1007,0.349,3.1363636363636362,71.93916502083016,3.85,3.9974641250841545,91.03008149260839,3.5774801474629028,83.47460813956266,3.663227352615451,1.0606060606060606,81.68373253857855,120.51824259789872,95.50487106017191,102.86585482330474,2.368269920349121,3.787529945373535,"Shohei Ohtani",19755,660271
"Ryne Nelson","ARI",27,27,138.1,599,0.2993,0.8816,0.8287,0.4625,0.0845,0.2338,0.1519,68.24055957460516,0.0735,84.87805011203116,0.0785,0.3052391799544419,102.72571099226752,0.6848,95.37794818402479,0.12,16.028083086533226,0.1166,0.4298,5.530134105231413,126.14644871299846,,5.170707252445958,122.08559850390301,5.305675656609477,121.14615731798447,5.2806420730505605,1.4602445611199288,109.6658435880276,100.80118369136345,103.24340201665936,102.81582639193334,0.6507449746131897,0.497173011302948,"Ryne Nelson",26253,669194
"Logan Webb","SFG",33,33,216,850,0.3463,0.906,0.8103,0.4192,0.0895,0.2933,0.2282,102.52052340037297,0.0365,42.14172500592148,0.1918,0.3016666666666667,101.5234113151068,0.7368,102.6308267044902,0.153846153,0.5844999824474061,0.0694,0.4548,3.25,77.25892833215792,3.66,3.1624472900673197,75.60786023753982,2.9538171007677363,67.49154709023684,3.16112893702507,1.0740740740740742,80.66404939664697,103.67104072398189,104.28800904977373,102.81157078215898,4.854579925537109,5.293190002441406,"Logan Webb",17995,657277
"Hayden Wesneski","CHC",11,11,49,211,0.2955,0.8871,0.8257,0.4726,0.0809,0.2603,0.1896,85.15409645407053,0.0569,65.71557726956834,0.1327,0.2605633802816901,87.69044164638434,0.6897,96.05840920747517,0.24137931,16.12693359375,0.141,0.359,5.510204081632653,127.232290840928,,6.255039882659912,144.26055429681617,4.497784150863181,102.71515782634556,4.565654693825465,1.2857142857142858,96.55844336642961,98.32331670822943,102.44326683291767,102.69625935162097,-0.35376301407814026,-0.1875150054693222,"Hayden Wesneski",27581,669713
"José Berríos","TOR",32,32,189.2,782,0.3326,0.8618,0.7639,0.4185,0.1096,0.294,0.2353,101.44393022516746,0.0665,77.9516198287858,0.1688,0.2890625,98.57271054099841,0.7638,106.13979095441246,0.126262626,11.812513741498593,0.0857,0.3575,3.6537719940366937,86.57809382211569,4.55,3.993175639030961,91.53612871197123,4.005638942203635,93.47771043082783,4.075959561257662,1.186289608453472,91.3633880564823,99.60657356948232,103.55156675749318,102.6388623978202,2.966520071029663,3.7377500534057617,"Jose Berrios",14168,621244
"Seth Lugo","SDP",26,26,146.1,604,0.2846,0.8834,0.8046,0.4588,0.09,0.2771,0.2318,104.11639129330715,0.0596,68.87079648352423,0.1722,0.29802955665024633,100.29937214539848,0.7677,106.93116222200236,0.132867132,9.887523723098466,0.0965,0.4424,3.567206484951792,86.13863979644431,4.48,3.829073110123419,88.66756296722863,3.7568369534432966,85.81140611978205,3.97028074015398,1.2027362861140143,90.32671166360328,102.30767263427109,102.23635976129584,102.58188405797098,2.8328299522399902,3.1411900520324707,"Seth Lugo",12447,607625
"Michael Grove","LAD",12,12,52,234,0.3476,0.8707,0.7373,0.4422,0.1293,0.2948,0.2479,111.33716161425902,0.0641,74.07044340119995,0.1838,0.3945578231292517,132.78515855848897,0.6704,93.37521341255372,0.196428571,11.975189595282833,0.1013,0.4367,6.75,158.16165447955044,,4.81273219035222,108.56601347732318,3.8432661001498882,87.7831752839354,3.9186168131075463,1.6153846153846154,121.31701858859105,96.05249433106573,102.89705215419502,102.57585034013609,0.43421798944473267,-0.5168859958648682,"Michael Grove",23221,675627
"Mason Miller","OAK",6,6,24.1,101,0.2863,0.8714,0.782,0.4402,0.1034,0.2315,0.2673,115.25436629735219,0.1089,127.6732368820488,0.1584,0.26666666666666666,90.9355455801643,0.6993,97.17435776613375,0.032258064,26.148500569661458,0.0328,0.377,3.69863525880967,90.5706440480311,,3.172847988019698,76.17085594580139,4.744929907626879,110.74981424131936,4.506665303047886,1.1506865249630085,88.62137774992053,125.47155756207677,95.7295711060948,102.49954853273137,0.6681690216064453,0.5472630262374878,"Mason Miller",31757,695243
"Joe Musgrove","SDP",17,17,97.1,399,0.3855,0.9007,0.768,0.4142,0.1137,0.2839,0.2431,109.20105862582746,0.0526,60.81573147939668,0.1905,0.3053435114503817,102.76082289074957,0.8019,111.69055599282234,0.11235955,11.117711816766604,0.0515,0.3309,3.051370979183503,73.6825711575716,3.16,3.5221632680429797,81.56908831612134,3.698345622339454,84.477002073976,3.7671660036070844,1.1404113760584809,85.64604787633601,106.26614886731396,104.43728155339807,102.46938511326854,2.109689950942993,2.7866098880767822,"Joe Musgrove",12970,605397
"Tanner Banks","CHW",3,3,10.1,48,0.2897,0.8421,0.75,0.4427,0.1146,0.2917,0.2083,89.82014665682686,0.0625,73.2670280433942,0.1458,0.36363636363636365,124.00301670022407,0.5769,80.16884506326281,0.0625,17.51702880859375,0.1471,0.3529,6.96776465702222,161.25002825286873,,3.738912428286455,83.68213714367728,5.04088247973889,117.66417379334526,4.610937477315904,1.5483921460049377,119.25110992372569,86.43403141361257,102.89895287958116,102.38115183246073,0.1955689936876297,-0.11490199714899063,"Tanner Banks",16990,621383
"Yusei Kikuchi","TOR",32,32,167.2,700,0.3294,0.8599,0.7482,0.4306,0.1224,0.2786,0.2586,111.47963338264813,0.0686,80.3843958120254,0.19,0.31363636363636366,106.95260190394325,0.7757,107.78653504540097,0.152542372,13.333593327245671,0.0899,0.424,3.8648032780544628,91.57859367183579,4.27,4.119849258150494,94.44319826691657,3.7717990679895492,88.01449395536918,3.858014981182018,1.2703751515827169,97.83932787093661,105.28763326226014,100.67686567164178,102.20149253731343,2.5968499183654785,2.7596099376678467,"Yusei Kikuchi",20633,579328
"Logan Gilbert","SEA",32,32,190.2,770,0.3396,0.8454,0.7668,0.4697,0.1214,0.2705,0.2455,105.82446367084574,0.0468,54.807542172827326,0.1987,0.2723735408560311,92.88163702254136,0.7512,104.38651716578602,0.133027522,13.643383153752323,0.0902,0.4457,3.729014314132396,90.9795609587076,3.69,3.8476961660592943,92.2003814330941,3.7607956347012585,87.75742001436902,3.7756839572209544,1.0751729035121536,82.80561383274433,105.68933747412007,101.54679089026914,102.15238095238092,3.1710801124572754,3.7002599239349365,"Logan Gilbert",22250,669302
"J.P. France","HOU",23,23,133,564,0.284,0.8774,0.8017,0.455,0.089,0.265,0.172,74.14939752436972,0.078,91.45387851056826,0.094,0.2885572139303483,98.40040379943154,0.7642,106.19948913392987,0.121019108,12.842857142857143,0.0808,0.38,3.924812030075188,92.49983645521631,,4.691130108223822,111.02266555612613,4.7856895657410305,111.70208483456906,4.948907277880357,1.3458646616541354,103.65323482392775,103.10642890661661,100.32599718442046,101.98643829188175,1.1351200342178345,2.342250108718872,"J.P. France",21212,641585
"Chase Silseth","LAA",8,8,37,154,0.319,0.8089,0.7164,0.4276,0.1248,0.3087,0.2987,128.78109329218356,0.0909,106.57022154287117,0.2078,0.27058823529411763,92.27283301516671,0.8287,115.1596670192443,0.24137931,12.561195705247963,0.1196,0.4239,3.891891891891892,89.26881111867998,,4.5253101529301825,103.0638651348497,3.361721898091806,78.43383386339654,3.649888975279816,1.1891891891891893,91.58670242935604,92.41677631578948,100.17565789473686,101.91184210526316,0.3999829888343811,0.8434690237045288,"Chase Silseth",30074,681217
"Dany Jiménez","OAK",1,1,1,3,0.3,1,0.875,0.375,0.0625,0.1875,0,0,0,0,0,0,0,1,,0,2.1222000122070312,0,0,0,0,,3.2550398826599123,78.14687796811248,4.908392798900604,114.56880860117403,5.314138319762216,0,0,101.6875,100.53125,101.9,0.02237110026180744,0.06784819811582565,"Dany Jimenez",21170,666204
"Sawyer Gipson-Long","DET",4,4,20,82,0.3397,0.7674,0.6624,0.378,0.1577,0.3214,0.3171,136.701881644379,0.0976,114.3680430602541,0.2195,0.2608695652173913,88.95868589363899,0.7813,108.56197786353421,0.086956521,18.612145741780598,0.0625,0.25,2.7,62.91920451155427,2.5,3.155039882659912,74.24637500355755,3.7563957363367084,87.65462489734142,3.627797845674814,1.1,84.71769974715434,113.18360655737703,100.12131147540983,101.89385245901639,0.5006729960441589,0.6166790127754211,"Sawyer Gipson-Long",26048,687830
"Easton McGee","SEA",1,1,6.2,22,0.3824,0.9545,0.8571,0.4688,0.0781,0.2344,0.0909,39.19424548465642,0.0455,53.28511077143558,0.0455,0.05263157894736842,17.94780504871664,1,138.95933166532376,0,10.943947239925986,0.0526,0.3158,0,0,3.11,3.105039954185452,74.38342112952971,4.841059688439461,112.99570067998854,5.506420606072786,0.29999985694892073,23.10481618653447,91.340625,100.40312499999999,101.8375,0.18848100304603577,0.5608010292053223,"Easton McGee",22176,668834
"Justin Steele","CHC",30,30,173.1,716,0.3525,0.8838,0.7809,0.4669,0.1156,0.2621,0.2458,110.41489269260198,0.0503,58.0977103028954,0.1955,0.3167701863354037,106.60637542439406,0.73,101.6836783927985,0.098591549,9.309061104910715,0.0543,0.3662,3.063467561349916,70.73639922823564,3.5,3.0185009560773386,69.67034003163111,3.3229791360742857,75.91350132130913,3.6052571592266895,1.1711561486893276,87.9550113994722,99.0740681998414,101.84932593180014,101.82993655828706,4.872099876403809,4.246039867401123,"Justin Steele",17312,657006
"Kenta Maeda","MIN",20,20,101,415,0.3388,0.8522,0.7412,0.4017,0.125,0.2854,0.2699,116.3549660410499,0.0627,73.44357461871246,0.2072,0.29844961240310075,101.77379374524203,0.7329,101.84770280127222,0.125,18.274464512223247,0.0803,0.4161,4.2772277227722775,101.24719185892056,,3.958010179689616,93.63008767757705,3.993942588390691,93.20444774169732,3.7833751884870384,1.1782178217821782,90.74173060226252,105.17881562881564,102.94676434676435,101.81593406593406,1.6076099872589111,1.460710048675537,"Kenta Maeda",18498,628317
"Matt Manning","DET",15,15,78,316,0.265,0.8648,0.8312,0.4924,0.0786,0.268,0.1582,68.21783296940825,0.0665,77.90418147960447,0.0918,0.21397379912663755,72.96684061290476,0.6941,96.44486185101566,0.099099099,16.85054593126313,0.1083,0.4375,3.576923076923077,83.35450170334111,5.48,4.806321933941963,113.16149732289078,5.325836981412692,124.32158469699273,5.1330348341513465,1.0384615384615385,79.9782480130478,103.98745762711863,102.30889830508477,101.78677966101698,0.6131280064582825,1.28302001953125,"Matt Manning",20369,666159
"Vince Velasquez","PIT",8,8,37.1,162,0.3154,0.8077,0.741,0.4,0.121,0.2879,0.2284,102.59228879728002,0.0864,99.85793116375471,0.142,0.29245283018867924,98.42257116965423,0.7658,106.6594498205913,0.085106382,19.473119893205276,0.0636,0.3909,3.857146141483223,86.95237360889804,4.13,3.8711118358134824,88.49109040524894,4.559708504203066,104.12788183298451,4.513445694185077,1.3125011175880412,98.57016153522257,99.49231974921632,99.25062695924765,101.75376175548591,0.6752920150756836,0.7876520156860352,"Vince Velasquez",11189,592826
"Luis Castillo","SEA",33,33,197,802,0.3546,0.8071,0.717,0.4222,0.1471,0.2904,0.2731,117.72934923288673,0.0698,81.85443484086764,0.2032,0.26720647773279355,91.11962563194602,0.7701,107.00938622355287,0.127272727,15.873629419039576,0.0939,0.4176,3.33502538071066,81.36711724953432,3.79,3.8083393750456995,91.25617821772526,3.8070076063804827,88.83707337070902,3.7367730781842727,1.0964467005076142,84.44403851123829,96.02040816326533,103.4849921507064,101.68593406593406,3.4306700229644775,4.173920154571533,"Luis Castillo",15689,622491
"Mike Mayers","KCR",2,2,9.2,42,0.2989,0.9184,0.7467,0.4563,0.1188,0.2813,0.2143,92.386436585944,0.0476,55.8224968311793,0.1667,0.39285714285714285,133.96754482792065,0.7627,105.98593087465333,0.3,10.39820048014323,0.0968,0.4194,6.517239236095285,146.2896820264901,,6.048142412415034,141.95989269068386,3.72402550385389,86.89835701099858,4.036824013118279,1.6551718694845168,127.47486678993221,93.66062500000001,108.67687500000002,101.61250000000001,-0.06545440107584,-0.03426140174269676,"Mike Mayers",15451,594577
"Miles Mikolas","STL",35,35,201.1,860,0.3175,0.8896,0.8523,0.4748,0.0732,0.2502,0.1593,71.556670537977,0.0453,52.40053212721324,0.114,0.3076923076923077,103.55129075913993,0.6889,95.9569105013838,0.098484848,14.956845238095237,0.0976,0.4275,4.7831206787585705,112.02598999934594,5.41,4.273253526632401,99.22402250233849,4.762419105697984,108.75246194866644,4.805911565225018,1.3162273934278517,98.85000861994726,88.40987029421066,107.60189813350193,101.54558683960768,3.0654900074005127,2.0946600437164307,"Miles Mikolas",9803,571945
"Brusdar Graterol","LAD",1,1,2,7,0.2778,0.75,0.6154,0.3793,0.1724,0.3103,0.4286,192.50908281085245,0.1429,165.0712731392177,0.2857,0,0,1,139.2846934344098,0,-4.86489995320638,0,0.3333,0,0,,1.7550398826599123,39.65562807523567,1.7550398826599123,40.142995780586126,2.496825384487998,0.5,37.55050575361151,64.13103448275862,87.49655172413792,101.5,0.08199580013751984,0.1378760039806366,"Brusdar Graterol",20367,660813
"Luis Severino","NYY",18,18,87.1,405,0.3235,0.8703,0.826,0.4471,0.0893,0.2377,0.1901,81.96920029510001,0.0815,95.51849525510868,0.1086,0.3208955223880597,109.42803525971263,0.6684,92.88080317516643,0.205607476,13.622508404562282,0.1034,0.4414,6.389315581879889,152.4106127485112,,6.071834924133842,140.3371932535223,4.822698102343977,112.56671772740381,4.77089238634129,1.6145044749911548,124.34282304794337,104.21719143576824,103.54288413098233,101.4728589420655,-0.5113099813461304,-1.3070199489593506,"Luis Severino",15890,622663
"Hunter Brown","HOU",29,29,152.2,654,0.3126,0.8815,0.7695,0.4346,0.1067,0.2745,0.2706,116.68378667635686,0.081,95.00067203543675,0.1896,0.3341902313624679,113.96164131190258,0.6828,94.88412510980875,0.211382113,7.168091999735809,0.1108,0.441,5.187761345742232,122.26498297821837,,4.368574514953068,103.38149022119805,3.486670863636901,81.35302482452627,3.7015178633665484,1.3689925773486447,105.43445647627767,104.0750186985789,100.23118922961856,101.44588631264024,1.777340054512024,0.538936972618103,"Hunter Brown",25880,686613
"Griffin Canning","LAA",22,22,120,505,0.3286,0.8608,0.7366,0.4425,0.1268,0.2945,0.2554,110.13195005579315,0.0673,78.92527298422539,0.1881,0.29337539432176657,100.0434432841713,0.7661,106.46077825612149,0.155038759,12.433031463623047,0.095,0.4243,4.2,96.33592533224214,,4.2467065493265785,96.71228662360157,3.8573942676186563,90.01426027582907,3.8606556098484215,1.225,94.34471108205825,95.74009193054135,101.8017875383044,101.36751787538304,1.8428800106048584,2.2191600799560547,"Griffin Canning",19867,656288
"Jesús Luzardo","MIA",32,32,178.2,741,0.3399,0.8502,0.7079,0.4023,0.1415,0.2987,0.2807,126.08782031530468,0.0742,85.76577602246887,0.2065,0.3111111111111111,104.70186065646372,0.7492,104.35481700823279,0.115183246,14.505739134435224,0.0932,0.3983,3.5764857157082925,81.39753711920183,3.96,3.551681107906453,82.46885062980888,3.7184181425037766,84.93493065264424,3.6897494978600673,1.2145499222358365,91.21392768593039,102.39504332755632,100.1739341421144,101.2749740034662,3.7081398963928223,3.683150053024292,"Jesus Luzardo",19959,666200
"Clayton Kershaw","LAD",24,24,131.2,523,0.3359,0.8443,0.7333,0.4255,0.1316,0.2952,0.262,117.66488852332095,0.0765,88.37467765856314,0.1855,0.25,84.13542374180119,0.8935,124.44680507774994,0.168141592,11.795894141770528,0.0904,0.3907,2.460753124750476,57.658783033519825,3.82,4.0297214219332105,90.91951134563506,3.5727267530952527,81.6111700919435,3.8171248009902206,1.06328838723786,79.85403340544714,101.28594377510042,99.62690763052208,101.17404618473896,2.3413898944854736,4.800479888916016,"Clayton Kershaw",2036,477132
"Josh Fleming","TBR",3,3,14,70,0.3259,0.9365,0.8318,0.3973,0.08,0.2533,0.1,43.11367046425877,0.0714,83.73374583290519,0.0286,0.37735849056603776,128.68237582098723,0.6522,90.62565108003902,0.333333333,7.146327577788254,0.1207,0.6207,8.357142857142858,204.51506404815464,,7.969325596945627,193.6363038233314,5.097918007203511,118.99669860066668,5.489795592747582,2.142857142857143,165.03448002692403,92.94419642857143,102.17366071428572,101.06160714285713,-0.36052200198173523,-0.5207149982452393,"Josh Fleming",20418,676596
"Michael Wacha","SDP",24,24,134.1,553,0.3246,0.86,0.7747,0.43,0.1074,0.2764,0.2242,100.72205156890365,0.0778,89.84892095425131,0.1465,0.266304347826087,89.62251659452738,0.7971,111.02403096008884,0.09090909,18.523700223507216,0.0731,0.3551,3.215889051435161,77.655249225262,4.3,3.8877958302802567,90.02575251778767,4.466977680551372,102.01234806214137,4.42586179045948,1.1612932685738082,87.21429912642222,88.52032447048217,102.40775123929696,101.0573231185219,2.6103599071502686,3.7796900272369385,"Michael Wacha",14078,608379
"Lyon Richardson","CIN",4,4,16.2,81,0.265,0.8478,0.8552,0.3958,0.0634,0.2175,0.1481,66.54634963581012,0.1852,213.98128106518865,-0.037,0.22916666666666666,77.12413842998444,0.678,94.43030053670711,0.285714285,10.336796513310185,0.1667,0.4259,8.6399825317736,187.76317072289797,8.32,9.195027873254261,199.08999515541353,6.598257797840137,150.63474658829315,6.814231068124267,1.9199961181719107,144.19365056465222,93.9672782874618,102.70152905198778,101.02844036697246,-0.4493510127067566,-0.34300199151039124,"Lyon Richardson",24581,680689
"Roansy Contreras","PIT",11,11,54.1,240,0.3107,0.8835,0.7703,0.4015,0.1055,0.2824,0.175,78.60787558590859,0.1042,120.36446994920047,0.0708,0.32727272727272727,110.14091835290338,0.6477,90.21029356616185,0.098591549,15.915999827665441,0.0872,0.4244,6.128837941665849,138.16355070414605,,4.819457975877922,110.14415771177488,5.305128021745237,121.13366373706096,5.338126743766679,1.5828230119617508,118.87160923523685,97.62310231023103,99.85962596259627,100.96347634763477,0.33031800389289856,-0.1643960028886795,"Roansy Contreras",22810,672710
"Tanner Bibee","CLE",25,25,142,585,0.3121,0.8331,0.763,0.4269,0.1113,0.2764,0.241,103.91500059510736,0.0769,90.17480266361831,0.1641,0.28608923884514437,97.55880382123927,0.7997,111.13132492823883,0.079754601,16.607775285725705,0.0609,0.3807,2.9788732394366195,71.09057628237483,3.66,3.5156032629416023,83.29074566835163,4.2233252724291575,98.56353058775021,4.185944986987652,1.176056338028169,90.57526157346206,97.84391397849461,99.7553548387097,100.9327741935484,3.0172600746154785,4.245989799499512,"Tanner Bibee",30134,676440
"Tyler Wells","BAL",20,20,108.2,438,0.3169,0.835,0.7649,0.4098,0.1099,0.2789,0.2489,107.29201076205206,0.0753,88.32189593621513,0.1735,0.21722846441947566,74.07670847822374,0.8235,114.43709655929774,0.15625,20.993172481142242,0.1267,0.4041,3.975447934772528,95.05717245215995,,5.261168701596048,124.8863439716747,4.704757523378456,109.81126416630731,4.2823655971276695,1.0674813898926232,82.21324352236205,92.69529938444322,102.77845551203136,100.86737548964747,0.33191099762916565,1.8241100311279297,"Tyler Wells",20000,669330
"Cody Bradford","TEX",8,8,33.2,150,0.3083,0.8556,0.7752,0.4286,0.1063,0.2794,0.2,86.22734092851752,0.0733,85.96664584682505,0.1267,0.33980582524271846,115.87660541161715,0.5963,82.86565646579874,0.122448979,19.446145713876145,0.1284,0.422,6.950488486631331,158.66094370018052,,4.769889937438536,108.30896980023905,4.85942330524858,113.42473107627045,4.792054761777991,1.5445529970291845,118.95543367807801,71.58507936507937,105.01873015873016,100.86031746031745,0.292263001203537,-0.3553810119628906,"Cody Bradford",27597,674003
"Reese Olson","DET",18,18,91.2,379,0.3125,0.8879,0.7372,0.4018,0.1203,0.2907,0.2507,108.06856686513031,0.0818,95.88508126162967,0.1689,0.2689075630252101,91.69970982873711,0.6969,96.84112703563036,0.16091954,12.2109599609375,0.1111,0.4405,4.31999832208872,100.67068811743385,,4.2150395097907385,99.22697423929522,3.7987673483415914,88.64455567614814,4.050150038176469,1.1890904472415922,91.57909771056609,104.27831564986737,100.26027851458889,100.82950928381965,1.160140037536621,1.1536600589752197,"Reese Olson",24968,681857
"Steven Matz","STL",17,17,89,383,0.3047,0.8401,0.7816,0.4499,0.1045,0.2731,0.2167,97.3435829991749,0.0705,81.45814769371464,0.1462,0.3218390804597701,108.31226964461764,0.7528,104.8518602867106,0.122222222,12.745719881515221,0.0515,0.3787,4.044943820224719,94.73706945441734,,3.9404331410868787,91.50424301704825,4.005621483352747,91.4871033039639,4.273654233674284,1.3707865168539326,102.94745397619336,96.27939508506616,102.50201638311277,100.825456836799,1.6623400449752808,1.6311099529266357,"Steven Matz",13361,571927
"Marco Gonzales","SEA",10,10,50,215,0.3413,0.8841,0.8184,0.4291,0.0875,0.2651,0.1581,68.17975756247445,0.0837,98.1437396180647,0.0744,0.31645569620253167,107.91401769797979,0.6212,86.32322115655825,0.089285714,13.833062744140625,0.0675,0.3681,5.22,127.3562577661889,5.23,4.275039882659913,102.4527241899662,4.826795148849488,112.66243729638173,5.194480147257062,1.46,112.44349239167757,86.7108910891089,108.6888613861386,100.71076732673266,0.6070700287818909,-0.057906098663806915,"Marco Gonzales",15467,594835
"Bailey Ober","MIN",26,26,144.1,577,0.3778,0.8145,0.7393,0.4108,0.1384,0.2755,0.253,109.09178274398515,0.0503,58.918372241840174,0.2028,0.2761394101876676,94.16582970600123,0.7911,109.9294250925406,0.113402061,20.007442854859335,0.0962,0.3544,3.4295692983417814,81.18208410881958,3.63,3.9617390108030675,93.7183978544168,4.202504930887226,98.07710356875337,3.865149436439506,1.0669771150396654,82.17440624455939,82.92914875322442,105.43654342218403,100.69763542562337,2.3604400157928467,3.403719902038574,"Bailey Ober",21224,641927
"Lucas Giolito","- - -",33,33,184.1,794,0.3024,0.8505,0.7367,0.4132,0.1225,0.2882,0.2569,110.770639118869,0.0919,107.77819650275369,0.165,0.2740899357601713,93.4669419239376,0.7283,101.20488505277838,0.177489177,18.560454236660078,0.1102,0.4134,4.882457578313698,113.58759352541658,4.61,5.267697395498114,119.92513382811835,4.448120057281894,103.81542604113339,4.206639661733403,1.3128385932799054,101.10969614723953,94.52491613272669,101.12071600908425,100.68484795846526,0.977849006652832,0.9894950985908508,"Lucas Giolito",15474,608337
"Alex Faedo","DET",12,12,58.2,242,0.3327,0.8817,0.7887,0.4335,0.1015,0.272,0.2107,90.85938788699328,0.0744,87.1938181588366,0.1364,0.21875,74.59556473372854,0.6301,87.55567634281837,0.153846153,17.82994106359649,0.0814,0.3488,4.9090882490503525,114.39849166935812,,5.147084311981402,121.19211184627636,4.686201507171921,109.37773873015517,4.552597707883164,1.1079539450981697,85.3302815040926,91.7697064989518,104.12589098532494,100.67515723270442,0.28666800260543823,0.27173200249671936,"Alex Faedo",19874,656412
"Max Fried","ATL",14,14,77.2,311,0.3238,0.8615,0.7478,0.3794,0.1166,0.2838,0.2572,115.54671621590448,0.0579,66.87775035023147,0.1994,0.3088235294117647,103.93199403398971,0.8229,114.62331374435794,0.132075471,4.822637733054046,0.0379,0.327,2.549355054504304,57.46037168713794,2.75,3.1391601074551714,72.80558556436276,3.0957400144081166,70.72933475176374,3.38206000013342,1.133046690890802,85.0929525708111,95.89187192118231,98.19293924466336,100.65049261083745,1.8910900354385376,2.7917799949645996,"Max Fried",13743,608331
"MacKenzie Gore","WSN",27,27,136.1,582,0.3201,0.8444,0.7492,0.4086,0.1214,0.2673,0.2595,116.54186721548976,0.0979,113.1674195118088,0.1615,0.3092485549132948,104.07503283667894,0.7847,109.2960305107376,0.182432432,14.482519795901084,0.1206,0.437,4.42299394082791,100.72861019948552,5.23,4.890740792783666,110.35459888567283,4.1110046012341614,93.89128279871603,4.207297662979417,1.4009814970118255,105.21512752849165,100.56455026455025,97.52999592999595,100.5737891737892,1.254830002784729,1.9841500520706177,"MacKenzie Gore",22201,669022
"Gavin Williams","CLE",16,16,82,345,0.3078,0.8164,0.7451,0.4257,0.1211,0.2776,0.2348,101.22339992051243,0.1072,125.7219718071104,0.1275,0.26976744186046514,91.99293564504994,0.7829,108.78862081139901,0.091954022,14.63457403482343,0.0538,0.3857,3.292682926829268,78.57961986583206,4.16,4.047722809489181,95.91391830071518,4.533597245012842,105.8124352417971,4.607761738759963,1.2560975609756098,96.73972365805874,102.31848375451266,100.09833935018047,100.571119133574,1.1271699666976929,2.015079975128174,"Gavin Williams",30122,668909
"Andrew Wantz","LAA",3,3,6,24,0.2075,0.8788,0.7955,0.4592,0.0918,0.2449,0.1667,71.8561171530068,0.0833,97.68937033376814,0.0833,0.17647058823529413,60.177934575108736,0.8696,120.83420139373224,0.09090909,33.19138929578993,0.0556,0.2778,3,68.81137523731581,,5.088373215993246,115.90052340333831,5.952853562434515,138.97061462543004,6.224013324234549,1,77.01609067923123,102.28469387755104,99.07142857142857,100.51224489795918,0.04830240085721016,0.19891199469566345,"Andrew Wantz",24933,681806
"Wade Miley","MIL",23,23,120.1,490,0.3019,0.876,0.8278,0.4058,0.0768,0.2575,0.1612,72.42008327264963,0.0776,89.61011977017527,0.0837,0.2344632768361582,78.90666859400564,0.8163,113.70179047342555,0.116788321,10.76541238302713,0.0757,0.3108,3.1412829350619855,71.6542779811519,4.36,4.692716993151244,106.53374662063968,4.846534728076909,110.67145104841283,5.043944864677736,1.1385073071520952,85.50305037548699,92.04547960308707,104.33472987872096,100.4583241455347,1.0590200424194336,3.3697800636291504,"Wade Miley",8779,489119
"Alex Cobb","SFG",28,28,151.1,646,0.3236,0.9054,0.8082,0.3994,0.0857,0.2762,0.2028,91.08917882133231,0.0573,66.1818257053432,0.1455,0.31788079470198677,106.98014144652868,0.7637,106.3656800165586,0.182692307,1.304439194929371,0.0699,0.4322,3.865647471369288,91.89408644550994,4.7,4.008345543747261,95.80249518624467,3.5124107482707827,80.23513847587822,3.8069996862394198,1.3215888791006114,99.25266161715298,90.97779141104294,101.85059304703475,100.45423312883435,1.7692300081253052,2.476749897003174,"Alex Cobb",6562,502171
"Michael Lorenzen","- - -",25,25,148.2,601,0.3208,0.8614,0.8079,0.4463,0.094,0.2592,0.178,77.47896006978284,0.0715,83.42651979162677,0.1065,0.26107226107226106,88.67381051534505,0.7047,97.99205391199658,0.115606936,13.886470742894513,0.078,0.4009,4.056044722384147,93.66873535059713,,4.4725259436077245,103.13476541488961,4.647615604001084,107.63497768020386,4.834566076253333,1.1771274069937407,89.8977326116606,101.44550501895122,100.393389145737,100.39444736001778,1.6840079994872212,2.5066590532660484,"Michael Lorenzen",14843,547179
"Matt Waldron","SDP",6,6,31.2,132,0.2796,0.8758,0.8268,0.4519,0.0786,0.2593,0.1818,81.67051972173833,0.0833,96.29157619046016,0.0985,0.23333333333333334,78.52639549234779,0.7877,109.71054607622388,0.159090909,14.623917727126289,0.1031,0.3814,4.5473635822041185,109.80685174333067,,5.655037328823197,130.90003303859294,5.0786440994659525,115.966726064486,4.971576175218769,1.2315776368469489,92.49272627688124,87.65928961748635,105.30874316939891,100.36366120218578,0.09644979983568192,0.4079599976539612,"Matt Waldron",25550,663362
"José De León","MIN",1,1,2,6,0.5385,1,0.7333,0.4583,0.1667,0.2917,0.3333,143.71223473715034,0,0,0.3333,0,0,1,,0,38.68825149536133,0,0,0,0,,1.2550398826599123,29.61544671887406,3.7350692570209505,87.15637294799805,3.210249431440439,0,0,111.57916666666665,98.12916666666666,100.35000000000001,0.09136649966239929,0.13711099326610565,"Jose De Leon",15463,592254
